AnimalID,mixed,hairtype
A670495,1,shorthair
A670497,1,otherhair
A670498,1,longhair
A670502,1,otherhair
A670503,1,otherhair
A670509,1,otherhair
A670511,1,longhair
A670513,1,otherhair
A670515,1,otherhair
A670518,1,otherhair
A670523,1,otherhair
A670524,1,otherhair
A670528,1,otherhair
A670529,1,otherhair
A670535,1,otherhair
A670537,1,shorthair
A670540,1,otherhair
A670541,1,shorthair
A670542,1,otherhair
A670543,1,shorthair
A670546,1,shorthair
A670547,1,shorthair
A670551,1,otherhair
A670552,1,otherhair
A670563,1,otherhair
A670564,1,otherhair
A670569,1,shorthair
A670571,1,otherhair
A670573,1,shorthair
A670574,1,shorthair
A670578,0,otherhair
A670580,1,otherhair
A670582,1,otherhair
A670589,1,shorthair
A670590,1,otherhair
A670592,1,shorthair
A670595,1,otherhair
A670596,0,otherhair
A670598,1,otherhair
A670603,1,shorthair
A670607,1,otherhair
A670610,1,otherhair
A670611,1,shorthair
A670612,0,otherhair
A670613,1,shorthair
A670614,1,otherhair
A670615,1,otherhair
A670617,1,otherhair
A670618,1,otherhair
A670620,1,shorthair
A670621,1,otherhair
A670622,1,otherhair
A670623,1,otherhair
A670624,1,shorthair
A670625,1,shorthair
A670626,0,shorthair
A670627,1,otherhair
A670629,1,otherhair
A670630,1,otherhair
A670631,0,otherhair
A670632,1,otherhair
A670633,1,otherhair
A670634,1,otherhair
A670637,1,longhair
A670638,1,shorthair
A670640,1,otherhair
A670643,1,otherhair
A670646,1,otherhair
A670647,1,otherhair
A670650,1,shorthair
A670652,1,longhair
A670653,1,shorthair
A670654,1,shorthair
A670656,1,shorthair
A670657,1,otherhair
A670658,1,otherhair
A670660,1,otherhair
A670661,0,otherhair
A670662,1,otherhair
A670664,1,otherhair
A670667,1,otherhair
A670672,1,otherhair
A670677,1,otherhair
A670678,0,otherhair
A670680,1,otherhair
A670681,1,shorthair
A670682,1,otherhair
A670683,1,shorthair
A670685,1,longhair
A670686,1,shorthair
A670687,1,otherhair
A670688,1,otherhair
A670689,1,shorthair
A670692,1,shorthair
A670693,1,otherhair
A670696,1,shorthair
A670697,1,otherhair
A670700,1,shorthair
A670704,1,shorthair
A670706,1,shorthair
A670708,1,shorthair
A670711,1,shorthair
A670712,1,otherhair
A670715,1,otherhair
A670716,1,otherhair
A670717,1,otherhair
A670718,1,otherhair
A670719,1,otherhair
A670723,1,shorthair
A670725,1,otherhair
A670728,1,otherhair
A670729,1,otherhair
A670730,1,otherhair
A670736,1,otherhair
A670737,1,shorthair
A670744,1,longhair
A670747,1,otherhair
A670750,1,shorthair
A670751,0,otherhair
A670752,0,otherhair
A670753,0,otherhair
A670760,1,shorthair
A670762,1,otherhair
A670765,1,shorthair
A670769,1,shorthair
A670770,1,shorthair
A670771,1,shorthair
A670784,1,otherhair
A670785,1,otherhair
A670789,1,longhair
A670792,1,shorthair
A670795,1,otherhair
A670801,1,shorthair
A670804,1,otherhair
A670807,1,otherhair
A670808,1,shorthair
A670815,1,otherhair
A670816,1,otherhair
A670819,1,shorthair
A670822,1,otherhair
A670824,1,longhair
A670826,1,shorthair
A670827,1,shorthair
A670828,1,shorthair
A670829,1,shorthair
A670832,1,otherhair
A670833,1,otherhair
A670836,0,otherhair
A670837,1,otherhair
A670840,1,otherhair
A670848,1,otherhair
A670849,1,otherhair
A670857,1,shorthair
A670859,1,shorthair
A670864,1,otherhair
A670865,1,otherhair
A670868,1,otherhair
A670869,1,otherhair
A670881,1,otherhair
A670888,1,otherhair
A670891,1,shorthair
A670892,1,otherhair
A670893,1,otherhair
A670895,1,otherhair
A670897,1,shorthair
A670900,1,shorthair
A670902,1,otherhair
A670903,1,otherhair
A670904,1,otherhair
A670905,1,otherhair
A670906,1,otherhair
A670907,1,shorthair
A670909,1,otherhair
A670910,0,otherhair
A670911,0,otherhair
A670912,1,otherhair
A670913,1,otherhair
A670921,1,longhair
A670923,1,otherhair
A670928,1,shorthair
A670935,1,otherhair
A670937,1,otherhair
A670943,1,shorthair
A670948,1,shorthair
A670949,1,otherhair
A670958,1,shorthair
A670962,1,shorthair
A670966,1,otherhair
A670970,1,otherhair
A670972,1,otherhair
A670973,1,otherhair
A670976,1,shorthair
A670979,1,longhair
A670980,1,otherhair
A670986,1,shorthair
A670988,1,shorthair
A670992,1,shorthair
A670994,1,shorthair
A670996,1,otherhair
A670999,1,shorthair
A671000,1,shorthair
A671009,1,otherhair
A671015,1,otherhair
A671023,1,otherhair
A671025,1,otherhair
A671027,1,shorthair
A671028,1,shorthair
A671045,1,shorthair
A671049,1,longhair
A671050,1,shorthair
A671051,1,longhair
A671052,1,shorthair
A671053,1,otherhair
A671054,1,shorthair
A671055,1,shorthair
A671059,1,otherhair
A671061,1,otherhair
A671063,1,otherhair
A671064,1,otherhair
A671066,1,shorthair
A671067,1,otherhair
A671071,0,otherhair
A671076,1,otherhair
A671079,1,shorthair
A671080,1,shorthair
A671081,1,shorthair
A671084,1,otherhair
A671087,0,shorthair
A671088,1,shorthair
A671089,1,shorthair
A671090,1,shorthair
A671091,1,shorthair
A671093,1,shorthair
A671094,1,otherhair
A671095,1,otherhair
A671096,1,otherhair
A671097,1,otherhair
A671099,1,shorthair
A671100,1,shorthair
A671102,1,otherhair
A671104,1,shorthair
A671105,1,longhair
A671106,1,longhair
A671108,1,shorthair
A671110,1,otherhair
A671111,1,otherhair
A671113,1,otherhair
A671114,1,otherhair
A671116,1,otherhair
A671120,1,otherhair
A671121,1,otherhair
A671122,1,longhair
A671123,1,longhair
A671124,1,longhair
A671126,1,shorthair
A671127,1,shorthair
A671128,1,otherhair
A671131,0,otherhair
A671133,1,otherhair
A671134,1,otherhair
A671135,1,shorthair
A671138,1,longhair
A671139,1,shorthair
A671141,1,otherhair
A671142,1,otherhair
A671143,1,shorthair
A671145,1,otherhair
A671147,1,otherhair
A671149,1,otherhair
A671150,1,otherhair
A671155,1,otherhair
A671157,1,shorthair
A671160,1,shorthair
A671164,1,otherhair
A671167,1,shorthair
A671169,1,longhair
A671170,1,shorthair
A671172,1,shorthair
A671174,1,shorthair
A671175,1,otherhair
A671178,1,otherhair
A671179,1,otherhair
A671181,1,longhair
A671184,1,otherhair
A671185,1,shorthair
A671186,1,otherhair
A671187,1,otherhair
A671188,1,otherhair
A671189,1,otherhair
A671192,1,otherhair
A671193,1,otherhair
A671194,1,otherhair
A671199,1,otherhair
A671200,1,shorthair
A671201,1,shorthair
A671203,1,otherhair
A671213,1,otherhair
A671216,1,longhair
A671220,1,shorthair
A671224,1,shorthair
A671226,1,otherhair
A671230,1,otherhair
A671231,1,otherhair
A671232,1,otherhair
A671233,1,otherhair
A671234,1,shorthair
A671235,1,shorthair
A671236,1,shorthair
A671244,1,otherhair
A671246,1,otherhair
A671251,1,otherhair
A671253,1,shorthair
A671254,1,otherhair
A671256,1,shorthair
A671257,1,otherhair
A671261,1,shorthair
A671263,0,otherhair
A671271,1,shorthair
A671275,1,shorthair
A671276,1,otherhair
A671278,0,otherhair
A671279,1,otherhair
A671289,1,shorthair
A671291,1,shorthair
A671292,1,shorthair
A671294,1,shorthair
A671296,1,otherhair
A671297,1,otherhair
A671302,1,otherhair
A671306,1,longhair
A671307,1,shorthair
A671312,1,shorthair
A671314,1,otherhair
A671318,1,otherhair
A671331,1,shorthair
A671333,1,shorthair
A671334,1,shorthair
A671338,1,otherhair
A671339,1,otherhair
A671341,1,otherhair
A671346,1,otherhair
A671349,1,shorthair
A671350,1,otherhair
A671351,1,otherhair
A671352,1,otherhair
A671362,1,otherhair
A671364,0,otherhair
A671366,1,shorthair
A671368,1,shorthair
A671371,1,longhair
A671373,1,otherhair
A671374,1,shorthair
A671380,1,otherhair
A671382,1,otherhair
A671383,1,shorthair
A671390,1,otherhair
A671391,1,otherhair
A671399,1,otherhair
A671411,1,shorthair
A671412,1,otherhair
A671413,1,otherhair
A671424,0,otherhair
A671425,1,otherhair
A671426,1,otherhair
A671428,1,otherhair
A671431,1,shorthair
A671432,1,shorthair
A671433,1,shorthair
A671435,1,shorthair
A671436,1,shorthair
A671437,1,shorthair
A671439,1,otherhair
A671440,1,otherhair
A671447,1,shorthair
A671448,1,otherhair
A671450,1,shorthair
A671451,1,otherhair
A671458,0,otherhair
A671459,0,otherhair
A671474,1,otherhair
A671475,1,otherhair
A671476,1,otherhair
A671480,1,otherhair
A671482,1,shorthair
A671483,1,otherhair
A671486,1,otherhair
A671487,1,otherhair
A671491,0,otherhair
A671492,1,otherhair
A671494,1,otherhair
A671503,1,otherhair
A671504,1,otherhair
A671505,1,otherhair
A671507,1,otherhair
A671512,1,otherhair
A671516,1,otherhair
A671517,1,shorthair
A671519,1,otherhair
A671521,1,otherhair
A671522,1,shorthair
A671523,1,longhair
A671526,1,otherhair
A671529,1,otherhair
A671533,1,shorthair
A671535,1,shorthair
A671537,1,otherhair
A671538,1,otherhair
A671539,1,otherhair
A671540,1,otherhair
A671541,1,otherhair
A671547,1,otherhair
A671549,1,shorthair
A671550,1,shorthair
A671553,1,otherhair
A671554,1,otherhair
A671555,1,shorthair
A671556,1,shorthair
A671557,1,longhair
A671558,1,otherhair
A671559,1,otherhair
A671560,1,otherhair
A671561,1,otherhair
A671562,1,shorthair
A671563,1,shorthair
A671565,1,otherhair
A671566,1,otherhair
A671569,1,otherhair
A671577,1,shorthair
A671578,0,otherhair
A671585,0,otherhair
A671586,0,otherhair
A671587,0,otherhair
A671590,1,otherhair
A671596,1,otherhair
A671603,1,shorthair
A671605,1,shorthair
A671607,1,otherhair
A671620,1,otherhair
A671623,1,otherhair
A671627,1,otherhair
A671629,1,otherhair
A671631,1,longhair
A671636,0,otherhair
A671639,1,otherhair
A671642,1,otherhair
A671644,1,otherhair
A671649,1,otherhair
A671667,1,otherhair
A671669,1,otherhair
A671670,1,otherhair
A671673,1,shorthair
A671675,1,shorthair
A671681,1,longhair
A671682,1,shorthair
A671684,0,otherhair
A671686,0,otherhair
A671687,1,otherhair
A671698,1,otherhair
A671706,1,otherhair
A671712,1,otherhair
A671715,1,otherhair
A671716,1,otherhair
A671725,1,shorthair
A671728,1,otherhair
A671729,1,otherhair
A671730,1,shorthair
A671731,1,otherhair
A671732,1,shorthair
A671739,1,shorthair
A671743,1,otherhair
A671747,1,otherhair
A671748,1,otherhair
A671749,1,shorthair
A671751,1,longhair
A671753,1,otherhair
A671758,1,otherhair
A671759,1,otherhair
A671770,1,otherhair
A671779,1,otherhair
A671784,1,otherhair
A671787,1,shorthair
A671789,1,otherhair
A671791,1,otherhair
A671796,1,otherhair
A671801,1,shorthair
A671805,1,otherhair
A671819,1,shorthair
A671820,1,otherhair
A671822,1,otherhair
A671823,1,otherhair
A671829,1,shorthair
A671842,1,shorthair
A671852,1,otherhair
A671854,1,otherhair
A671856,1,otherhair
A671857,1,otherhair
A671859,1,shorthair
A671862,1,shorthair
A671863,1,otherhair
A671864,1,otherhair
A671868,0,otherhair
A671870,1,otherhair
A671872,1,otherhair
A671874,1,shorthair
A671877,1,otherhair
A671881,1,shorthair
A671882,1,otherhair
A671885,1,otherhair
A671888,0,shorthair
A671889,1,shorthair
A671890,1,otherhair
A671903,1,otherhair
A671913,1,otherhair
A671915,1,otherhair
A671917,1,shorthair
A671923,0,otherhair
A671924,1,otherhair
A671925,1,shorthair
A671927,1,otherhair
A671928,1,otherhair
A671931,1,otherhair
A671934,0,longhair
A671935,1,shorthair
A671937,1,shorthair
A671939,1,shorthair
A671944,1,shorthair
A671945,1,otherhair
A671947,1,otherhair
A671950,1,longhair
A671956,1,otherhair
A671982,1,shorthair
A671994,1,otherhair
A671995,1,shorthair
A671997,1,otherhair
A671999,1,otherhair
A672003,1,shorthair
A672004,1,otherhair
A672005,1,otherhair
A672008,1,otherhair
A672009,1,otherhair
A672010,1,otherhair
A672011,1,otherhair
A672012,1,shorthair
A672013,1,longhair
A672014,1,otherhair
A672015,1,otherhair
A672016,1,otherhair
A672019,1,otherhair
A672021,1,otherhair
A672053,1,shorthair
A672054,1,shorthair
A672055,1,shorthair
A672057,1,otherhair
A672064,1,otherhair
A672065,1,otherhair
A672067,1,shorthair
A672068,1,otherhair
A672071,1,shorthair
A672072,1,otherhair
A672074,1,otherhair
A672075,1,longhair
A672082,1,otherhair
A672084,1,otherhair
A672091,1,otherhair
A672105,1,otherhair
A672107,1,otherhair
A672110,1,otherhair
A672111,1,otherhair
A672112,1,otherhair
A672113,1,shorthair
A672117,1,otherhair
A672118,1,otherhair
A672121,1,otherhair
A672124,1,otherhair
A672128,1,otherhair
A672131,1,shorthair
A672142,0,otherhair
A672143,1,otherhair
A672144,1,longhair
A672145,1,otherhair
A672146,1,otherhair
A672147,1,otherhair
A672148,1,otherhair
A672150,1,shorthair
A672155,1,shorthair
A672156,1,shorthair
A672157,1,shorthair
A672159,1,shorthair
A672161,1,shorthair
A672163,1,otherhair
A672164,1,otherhair
A672165,1,otherhair
A672166,1,otherhair
A672167,1,otherhair
A672168,1,otherhair
A672170,1,shorthair
A672175,1,otherhair
A672177,1,shorthair
A672179,1,otherhair
A672180,1,otherhair
A672181,1,shorthair
A672182,1,shorthair
A672184,1,shorthair
A672185,1,shorthair
A672186,1,shorthair
A672189,1,otherhair
A672191,1,shorthair
A672192,1,shorthair
A672193,1,shorthair
A672194,1,shorthair
A672195,1,shorthair
A672198,1,otherhair
A672199,1,shorthair
A672201,1,shorthair
A672202,1,otherhair
A672204,1,otherhair
A672207,1,otherhair
A672209,1,otherhair
A672210,1,otherhair
A672213,1,otherhair
A672214,1,otherhair
A672216,0,otherhair
A672228,1,otherhair
A672230,1,otherhair
A672231,1,otherhair
A672234,1,otherhair
A672236,1,otherhair
A672237,1,otherhair
A672238,1,otherhair
A672239,1,shorthair
A672241,1,otherhair
A672243,1,shorthair
A672247,1,otherhair
A672248,1,otherhair
A672249,1,otherhair
A672251,1,shorthair
A672255,1,shorthair
A672256,1,otherhair
A672258,1,otherhair
A672259,1,otherhair
A672263,1,shorthair
A672264,1,otherhair
A672265,1,otherhair
A672267,1,otherhair
A672269,1,otherhair
A672271,0,otherhair
A672272,1,otherhair
A672277,1,shorthair
A672279,1,shorthair
A672280,1,shorthair
A672281,1,shorthair
A672285,1,otherhair
A672286,1,shorthair
A672295,1,longhair
A672300,1,shorthair
A672305,1,otherhair
A672308,1,otherhair
A672311,1,otherhair
A672313,1,otherhair
A672315,1,otherhair
A672321,0,otherhair
A672323,1,otherhair
A672324,1,otherhair
A672326,1,otherhair
A672327,1,otherhair
A672329,1,otherhair
A672331,1,shorthair
A672332,1,shorthair
A672335,1,shorthair
A672336,1,shorthair
A672337,1,otherhair
A672340,1,otherhair
A672341,1,otherhair
A672343,1,otherhair
A672345,1,otherhair
A672346,1,otherhair
A672347,1,otherhair
A672348,1,otherhair
A672352,1,otherhair
A672354,1,shorthair
A672357,1,otherhair
A672368,1,shorthair
A672372,1,otherhair
A672383,1,otherhair
A672385,1,otherhair
A672390,1,shorthair
A672391,1,otherhair
A672392,1,shorthair
A672393,1,shorthair
A672394,1,otherhair
A672395,1,otherhair
A672397,1,otherhair
A672399,1,shorthair
A672400,1,otherhair
A672401,1,otherhair
A672402,1,shorthair
A672404,1,shorthair
A672409,1,otherhair
A672410,1,otherhair
A672416,1,otherhair
A672422,1,otherhair
A672434,1,otherhair
A672435,1,otherhair
A672437,1,otherhair
A672440,1,otherhair
A672443,1,otherhair
A672445,1,otherhair
A672449,1,otherhair
A672451,1,otherhair
A672453,1,otherhair
A672454,1,otherhair
A672456,1,shorthair
A672458,0,otherhair
A672459,0,otherhair
A672461,1,shorthair
A672462,1,shorthair
A672463,0,otherhair
A672465,1,shorthair
A672467,1,otherhair
A672469,1,shorthair
A672470,1,shorthair
A672472,1,shorthair
A672474,1,shorthair
A672475,0,otherhair
A672477,1,longhair
A672481,0,otherhair
A672483,1,otherhair
A672485,1,otherhair
A672488,1,shorthair
A672493,1,otherhair
A672494,1,shorthair
A672499,1,shorthair
A672507,1,otherhair
A672513,1,otherhair
A672514,1,shorthair
A672515,1,shorthair
A672516,1,shorthair
A672529,1,otherhair
A672530,1,otherhair
A672531,1,otherhair
A672532,1,otherhair
A672533,1,shorthair
A672540,1,otherhair
A672541,1,otherhair
A672542,0,otherhair
A672545,1,shorthair
A672548,1,otherhair
A672552,1,otherhair
A672554,1,otherhair
A672556,1,otherhair
A672557,1,shorthair
A672559,1,shorthair
A672566,1,otherhair
A672567,1,otherhair
A672570,1,shorthair
A672573,1,otherhair
A672576,0,otherhair
A672584,1,otherhair
A672585,0,shorthair
A672586,1,shorthair
A672587,1,shorthair
A672588,1,otherhair
A672589,1,otherhair
A672598,1,otherhair
A672599,1,otherhair
A672602,1,otherhair
A672605,1,otherhair
A672606,1,otherhair
A672607,1,otherhair
A672608,1,otherhair
A672610,1,otherhair
A672614,1,shorthair
A672623,1,otherhair
A672631,1,shorthair
A672647,1,otherhair
A672648,1,shorthair
A672650,1,otherhair
A672652,1,shorthair
A672653,1,otherhair
A672654,1,otherhair
A672657,1,otherhair
A672658,1,otherhair
A672659,1,shorthair
A672661,1,otherhair
A672662,1,shorthair
A672663,1,otherhair
A672664,1,shorthair
A672666,1,shorthair
A672667,1,longhair
A672668,1,shorthair
A672672,1,otherhair
A672673,1,otherhair
A672674,1,otherhair
A672676,1,otherhair
A672678,0,otherhair
A672691,1,otherhair
A672695,1,longhair
A672698,1,otherhair
A672702,1,otherhair
A672712,1,shorthair
A672713,1,otherhair
A672721,1,otherhair
A672723,1,otherhair
A672724,0,otherhair
A672730,1,otherhair
A672734,1,shorthair
A672735,1,otherhair
A672741,1,otherhair
A672742,1,shorthair
A672743,1,shorthair
A672744,1,otherhair
A672745,1,otherhair
A672746,1,otherhair
A672747,1,otherhair
A672750,1,shorthair
A672751,1,otherhair
A672752,1,shorthair
A672753,1,otherhair
A672755,1,otherhair
A672756,1,otherhair
A672758,1,shorthair
A672759,1,longhair
A672762,1,shorthair
A672765,1,otherhair
A672766,1,longhair
A672770,1,otherhair
A672771,1,otherhair
A672777,1,shorthair
A672792,1,shorthair
A672795,1,otherhair
A672802,1,shorthair
A672803,1,shorthair
A672805,1,otherhair
A672808,1,otherhair
A672818,1,shorthair
A672821,1,otherhair
A672823,1,otherhair
A672837,1,shorthair
A672838,1,shorthair
A672839,1,otherhair
A672841,1,otherhair
A672845,1,otherhair
A672858,1,otherhair
A672860,1,otherhair
A672862,1,otherhair
A672867,1,shorthair
A672878,0,otherhair
A672884,1,otherhair
A672886,1,shorthair
A672895,1,otherhair
A672896,1,otherhair
A672897,1,otherhair
A672905,1,shorthair
A672907,1,otherhair
A672912,1,shorthair
A672918,1,shorthair
A672931,1,otherhair
A672956,1,otherhair
A672958,1,otherhair
A672960,1,otherhair
A672967,1,shorthair
A672973,1,otherhair
A672979,1,otherhair
A672982,1,otherhair
A672987,1,otherhair
A672988,1,shorthair
A672989,1,shorthair
A672990,1,shorthair
A672991,1,shorthair
A672998,1,otherhair
A672999,1,otherhair
A673000,1,otherhair
A673001,1,otherhair
