"","ID","colormix","mixwithwhite","tabby","firstcolor"
"2300","A710019",1,1,1,"Blue"
"2301","A674343",1,0,0,"Brown"
"2302","A713384",1,1,1,"Brown"
"2303","A669308",1,1,0,"Tan"
"2304","A708471",0,0,1,"Cream"
"2305","A673202",0,0,1,"Black"
"2306","A714168",1,1,0,"Black"
"2307","A686879",1,1,0,"Black"
"2308","A699802",0,0,1,"Blue"
"2309","A719539",0,0,1,"Blue"
"2310","A684811",1,1,0,"Black"
"2311","A685585",1,1,0,"Black"
"2312","A686704",1,1,0,"Chocolate"
"2313","A710887",0,0,0,"Black"
"2314","A700980",0,0,0,"Tan"
"2315","A710086",1,1,0,"White"
"2316","A682221",0,0,0,"White"
"2317","A705128",1,1,0,"White"
"2318","A648168",0,0,0,"Tan"
"2319","A679699",1,1,0,"White"
"2320","A718487",1,0,0,"Brown"
"2321","A713798",0,0,0,"Flame"
"2322","A680238",0,0,0,"Red"
"2323","A708721",0,0,0,"Black"
"2324","A694306",1,1,0,"Brown"
"2325","A688410",1,1,1,"Brown"
"2326","A696047",1,1,0,"White"
"2327","A681865",1,1,0,"Brown"
"2328","A716700",1,1,1,"Blue"
"2329","A679377",1,1,0,"Black"
"2330","A716794",0,0,0,"White"
"2331","A682741",0,0,1,"Black"
"2332","A678931",0,0,0,"Black"
"2333","A703553",0,0,0,"Tan"
"2334","A706096",0,0,0,"White"
"2335","A666621",1,1,0,"Black"
"2336","A718606",1,1,0,"Chocolate"
"2337","A702349",1,1,0,"Black"
"2338","A687551",0,0,1,"Brown"
"2339","A694741",1,1,0,"Black"
"2340","A711254",0,0,0,"Tortie"
"2341","A717707",0,0,1,"Orange"
"2342","A663909",0,0,0,"Yellow"
"2343","A705323",1,1,0,"Blue"
"2344","A719503",1,1,0,"White"
"2345","A700950",1,1,1,"Blue"
"2346","A696997",1,1,1,"Brown"
"2347","A667020",1,1,1,"Orange"
"2348","A684001",0,0,0,"Calico"
"2349","A679484",1,1,0,"White"
"2350","A705202",1,1,0,"Brown"
"2351","A666040",1,0,0,"Black"
"2352","A675519",0,0,1,"Orange"
"2353","A690052",0,0,0,"Black"
"2354","A719516",0,0,0,"Lynx"
"2355","A605223",1,1,0,"Black"
"2356","A704784",0,0,1,"Brown"
"2357","A693589",0,0,0,"Torbie"
"2358","A707106",0,0,0,"Calico"
"2359","A699700",1,1,0,"Tan"
"2360","A700636",1,0,0,"Cream"
"2361","A698145",0,0,0,"Lynx"
"2362","A673043",1,1,0,"Black"
"2363","A691978",0,0,1,"Brown"
"2364","A715366",1,1,0,"Chocolate"
"2365","A694213",1,1,1,"Brown"
"2366","A683648",1,1,0,"White"
"2367","A708754",0,0,0,"Blue"
"2368","A686926",0,0,0,"Calico"
"2369","A710087",0,0,0,"Brown"
"2370","A672064",1,1,0,"Black"
"2371","A691956",0,0,0,"Red"
"2372","A703903",0,0,1,"Brown"
"2373","A699102",1,1,0,"Tan"
"2374","A668270",1,1,1,"White"
"2375","A678771",0,0,0,"Orange"
"2376","A465501",0,0,0,"Black"
"2377","A718259",0,0,0,"Buff"
"2378","A687072",0,0,0,"Torbie"
"2379","A708525",1,1,0,"Black"
"2380","A711366",0,0,0,"Cream"
"2381","A697119",0,0,0,"Tan"
"2382","A680992",1,0,0,"Black"
"2383","A674622",0,0,0,"Buff"
"2384","A688027",0,0,0,"Brown"
"2385","A695947",0,0,0,"Yellow"
"2386","A682397",0,0,0,"Blue"
"2387","A706060",1,1,0,"Black"
"2388","A684565",0,0,1,"Black"
"2389","A710170",0,0,0,"Lynx"
"2390","A717705",0,0,0,"Gray"
"2391","A706576",1,0,0,"Tan"
"2392","A691748",1,1,0,"Black"
"2393","A641795",0,0,0,"White"
"2394","A667879",0,0,0,"Black"
"2395","A689767",0,0,1,"Orange"
"2396","A607663",1,1,0,"Brown"
"2397","A700909",0,0,1,"Orange"
"2398","A691821",1,1,0,"Brown"
"2399","A705553",1,1,0,"Black"
"2400","A694387",1,1,0,"White"
"2401","A690195",0,0,0,"Red"
"2402","A641471",1,1,0,"White"
"2403","A679934",1,1,0,"Chocolate"
"2404","A573162",1,1,0,"Black"
"2405","A664235",1,1,0,"Orange"
"2406","A677076",1,1,0,"Torbie"
"2407","A672990",0,0,1,"Brown"
"2408","A703055",0,0,0,"Lynx"
"2409","A703347",0,0,0,"Tan"
"2410","A684328",1,0,0,"Brown"
"2411","A714874",1,1,0,"Fawn"
"2412","A682733",0,0,1,"Blue"
"2413","A709407",1,1,0,"Tan"
"2414","A719216",1,1,0,"White"
"2415","A704257",1,1,0,"Tan"
"2416","A565312",1,1,0,"White"
"2417","A701833",1,1,0,"White"
"2418","A687172",0,0,1,"Brown"
"2419","A707299",1,0,0,"Tricolor"
"2420","A505412",1,1,0,"White"
"2421","A684986",0,0,0,"Flame"
"2422","A701510",0,0,1,"Brown"
"2423","A696516",0,0,0,"Tan"
"2424","A701110",1,1,0,"Tan"
"2425","A678471",0,0,1,"Silver"
"2426","A701800",1,1,0,"Lynx"
"2427","A586049",1,1,0,"Brown"
"2428","A694395",1,1,0,"Tan"
"2429","A713652",0,0,0,"Black"
"2430","A697263",1,0,0,"Black"
"2431","A688056",1,1,0,"Brown"
"2432","A678880",0,0,0,"White"
"2433","A693592",1,1,1,"Brown"
"2434","A694649",0,0,0,"Tortie"
"2435","A683225",0,0,0,"Calico"
"2436","A701908",0,0,0,"White"
"2437","A690809",0,0,0,"Sable"
"2438","A675231",1,0,0,"Tortie"
"2439","A716830",1,1,0,"Blue"
"2440","A707801",1,1,1,"Cream"
"2441","A682148",1,1,0,"Black"
"2442","A717555",1,1,1,"Orange"
"2443","A682947",0,0,0,"Black"
"2444","A659227",1,1,0,"White"
"2445","A695220",1,1,0,"Black"
"2446","A538342",0,0,0,"Red"
"2447","A657596",0,0,0,"Brown"
"2448","A708401",0,0,1,"Orange"
"2449","A702397",1,1,1,"Blue"
"2450","A700045",0,0,0,"Black"
"2451","A670907",0,0,0,"Brown"
"2452","A708824",1,1,1,"Orange"
"2453","A693472",0,0,0,"Black"
"2454","A701396",1,1,1,"Brown"
"2455","A684620",1,1,0,"Red"
"2456","A695635",0,0,0,"Tricolor"
"2457","A704166",1,1,0,"Brown"
"2458","A682368",0,0,0,"Lynx"
"2459","A665907",1,1,1,"Brown"
"2460","A709478",0,0,0,"Tan"
"2461","A684396",1,0,0,"Black"
"2462","A709110",1,1,0,"Blue"
"2463","A688562",0,0,0,"White"
"2464","A714241",0,0,0,"Calico"
"2465","A708725",0,0,0,"Calico"
"2466","A713484",0,0,0,"Calico"
"2467","A676400",0,0,0,"Tortie"
"2468","A692524",1,1,0,"Brown"
"2469","A709964",1,1,0,"White"
"2470","A680922",0,0,1,"Brown"
"2471","A699790",1,1,0,"Chocolate"
"2472","A664490",0,0,0,"Black"
"2473","A607884",1,1,0,"Black"
"2474","A719399",0,0,0,"Flame"
"2475","A678822",0,0,1,"Cream"
"2476","A695245",1,1,0,"Brown"
"2477","A354725",0,0,0,"Black"
"2478","A672532",0,0,1,"Orange"
"2479","A693792",1,1,0,"Cream"
"2480","A678399",0,0,0,"Black"
"2481","A720674",1,1,1,"Blue"
"2482","A700285",1,1,1,"Orange"
"2483","A693559",1,0,0,"Brown"
"2484","A718242",0,0,0,"Brown"
"2485","A705045",1,0,0,"Tan"
"2486","A699226",0,0,1,"Blue"
"2487","A691070",0,0,1,"Orange"
"2488","A673031",0,0,0,"Tricolor"
"2489","A710950",0,0,1,"Orange"
"2490","A659501",1,1,1,"Orange"
"2491","A708930",0,0,0,"White"
"2492","A673970",1,1,0,"Orange"
"2493","A660074",1,1,0,"White"
"2494","A678463",1,1,0,"Orange"
"2495","A662199",0,0,1,"Cream"
"2496","A699011",1,1,1,"Orange"
"2497","A667210",1,1,0,"White"
"2498","A672443",1,0,0,"Blue"
"2499","A715602",0,0,0,"Brown"
"2500","A712787",0,0,0,"Calico"
"2501","A703260",1,1,0,"White"
"2502","A668777",1,1,0,"Blue"
"2503","A675364",0,0,0,"Cream"
"2504","A673529",1,0,0,"Black"
"2505","A678304",1,1,1,"White"
"2506","A668195",0,0,0,"Black"
"2507","A668948",0,0,0,"Tricolor"
"2508","A654170",0,0,0,"Red"
"2509","A717151",0,0,0,"Blue"
"2510","A687031",0,0,0,"Cream"
"2511","A666415",1,1,0,"Blue"
"2512","A678288",0,0,0,"White"
"2513","A700944",0,0,0,"Black"
"2514","A696008",0,0,0,"Sable"
"2515","A648595",0,0,0,"Tricolor"
"2516","A693466",1,0,0,"Red"
"2517","A718220",0,0,0,"Yellow"
"2518","A669590",1,1,1,"Orange"
"2519","A717851",0,0,0,"Sable"
"2520","A673124",1,0,0,"Tan"
"2521","A693098",1,1,1,"Brown"
"2522","A689997",0,0,0,"Torbie"
"2523","A696273",1,1,0,"Brown"
"2524","A698597",1,1,0,"White"
"2525","A707793",0,0,0,"White"
"2526","A665853",0,0,1,"Brown"
"2527","A719842",1,1,0,"Tan"
"2528","A705578",1,0,0,"Black"
"2529","A683941",0,0,0,"White"
"2530","A701147",1,1,0,"Buff"
"2531","A691024",0,0,1,"Orange"
"2532","A678603",0,0,0,"Blue"
"2533","A708645",0,0,0,"Black"
"2534","A672159",0,0,0,"Torbie"
"2535","A705891",1,1,1,"Brown"
"2536","A653181",1,1,0,"White"
"2537","A672960",1,1,0,"Fawn"
"2538","A717325",1,1,0,"White"
"2539","A686867",0,0,1,"Orange"
"2540","A681005",0,0,0,"Tricolor"
"2541","A707314",1,0,0,"Brown"
"2542","A668598",1,1,0,"Black"
"2543","A668234",1,1,1,"Orange"
"2544","A708113",0,0,1,"Brown"
"2545","A679308",0,0,0,"Calico"
"2546","A685705",0,0,1,"Black"
"2547","A714745",1,1,0,"Black"
"2548","A714010",1,1,1,"Brown"
"2549","A700699",1,1,1,"Brown"
"2550","A709009",0,0,0,"Black"
"2551","A680977",1,1,0,"White"
"2552","A710358",0,0,0,"Calico"
"2553","A529956",1,1,0,"White"
"2554","A693989",0,0,0,"Cream"
"2555","A664448",0,0,1,"Blue"
"2556","A716804",1,0,0,"Tan"
"2557","A712131",1,0,0,"Black"
"2558","A716224",1,0,0,"Brown"
"2559","A688822",0,0,0,"Blue"
"2560","A680451",1,1,1,"Orange"
"2561","A694053",0,0,0,"Black"
"2562","A711233",1,1,0,"Brown"
"2563","A705837",0,0,1,"Brown"
"2564","A680825",0,0,1,"Blue"
"2565","A712247",1,1,0,"Blue"
"2566","A346599",0,0,0,"Black"
"2567","A713492",1,1,1,"Brown"
"2568","A701731",0,0,0,"Black"
"2569","A696537",0,0,0,"Tan"
"2570","A701885",0,0,1,"Orange"
"2571","A714601",0,0,0,"Tortie"
"2572","A692030",0,0,0,"Black"
"2573","A677880",0,0,0,"Cream"
"2574","A673770",1,1,0,"White"
"2575","A680312",1,0,0,"Black"
"2576","A716627",0,0,0,"Black"
"2577","A710828",1,1,0,"White"
"2578","A711319",0,0,0,"Black"
"2579","A664117",1,1,0,"Brown"
"2580","A683960",1,1,1,"Brown"
"2581","A682556",1,1,0,"Blue"
"2582","A720675",1,1,0,"Brown"
"2583","A355688",0,0,0,"Blue"
"2584","A699960",1,1,0,"White"
"2585","A696746",1,1,0,"Black"
"2586","A720361",1,0,0,"Tan"
"2587","A681742",0,0,0,"Brown"
"2588","A714376",0,0,1,"Orange"
"2589","A704871",1,1,0,"White"
"2590","A695877",1,1,0,"Black"
"2591","A718091",0,0,0,"White"
"2592","A720035",1,1,0,"Fawn"
"2593","A708035",0,0,0,"White"
"2594","A669746",1,1,0,"Liver"
"2595","A701266",0,0,0,"Tan"
"2596","A677310",1,1,0,"Gray"
"2597","A693641",1,1,0,"White"
"2598","A688516",0,0,0,"Tricolor"
"2599","A669312",1,1,0,"White"
"2600","A680510",1,1,0,"Black"
"2601","A681099",1,1,1,"Brown"
"2602","A665366",0,0,0,"Cream"
"2603","A708511",1,1,1,"Orange"
"2604","A679112",0,0,1,"Orange"
"2605","A706338",1,1,1,"Blue"
"2606","A694542",1,1,0,"Brown"
"2607","A703405",1,1,0,"Black"
"2608","A689785",0,0,0,"Black"
"2609","A686083",0,0,1,"Orange"
"2610","A700910",0,0,1,"Orange"
"2611","A671091",0,0,0,"White"
"2612","A718431",0,0,0,"Black"
"2613","A709458",1,1,0,"White"
"2614","A717846",1,1,0,"White"
"2615","A706583",1,1,0,"Black"
"2616","A687990",0,0,0,"Calico"
"2617","A718741",1,1,0,"Tan"
"2618","A694805",1,1,0,"Tan"
"2619","A698707",1,1,0,"Sable"
"2620","A703735",1,1,0,"Black"
"2621","A706775",0,0,1,"Blue"
"2622","A689218",1,1,0,"White"
"2623","A679260",0,0,0,"White"
"2624","A650891",1,1,0,"White"
"2625","A719854",1,1,1,"White"
"2626","A687231",1,1,0,"White"
"2627","A688333",1,1,0,"Tan"
"2628","A686501",1,1,0,"Black"
"2629","A703999",0,0,0,"White"
"2630","A709072",0,0,1,"Brown"
"2631","A717528",0,0,0,"White"
"2632","A667903",0,0,0,"Tan"
"2633","A702122",0,0,0,"White"
"2634","A681285",1,1,0,"White"
"2635","A720468",0,0,0,"Black"
"2636","A668971",1,0,0,"Tan"
"2637","A704972",0,0,1,"Brown"
"2638","A699358",1,1,0,"White"
"2639","A703497",0,0,0,"Black"
"2640","A687122",1,1,0,"Brown"
"2641","A709967",0,0,0,"Brown"
"2642","A676639",0,0,1,"Brown"
"2643","A687267",1,1,0,"Tan"
"2644","A688224",1,1,0,"Black"
"2645","A673808",0,0,0,"Tortie"
"2646","A674862",0,0,0,"Black"
"2647","A699019",0,0,0,"Cream"
"2648","A670976",1,0,0,"Black"
"2649","A682269",0,0,1,"Brown"
"2650","A666523",0,0,0,"Brown"
"2651","A686190",0,0,1,"Brown"
"2652","A709668",1,0,0,"Blue"
"2653","A694596",0,0,1,"Brown"
"2654","A715808",0,0,0,"Black"
"2655","A715644",0,0,0,"Tan"
"2656","A688925",0,0,0,"Calico"
"2657","A650312",1,1,0,"Black"
"2658","A718165",1,0,0,"Black"
"2659","A666832",1,1,0,"Black"
"2660","A677252",0,0,0,"Lynx"
"2661","A720527",1,1,0,"Black"
"2662","A706712",1,1,0,"Black"
"2663","A714720",0,0,1,"Brown"
"2664","A714130",0,0,1,"Blue"
"2665","A669009",1,1,0,"Black"
"2666","A668591",1,1,0,"Tan"
"2667","A677225",0,0,0,"White"
"2668","A699091",1,1,0,"Black"
"2669","A692921",1,1,0,"Blue"
"2670","A695923",0,0,0,"Yellow"
"2671","A705332",1,1,0,"Chocolate"
"2672","A670184",0,0,0,"Brown"
"2673","A717436",1,1,0,"White"
"2674","A671099",0,0,0,"Torbie"
"2675","A687710",1,1,0,"Blue"
"2676","A666411",0,0,0,"White"
"2677","A719272",0,0,0,"Tricolor"
"2678","A712223",1,1,0,"Brown"
"2679","A684429",0,0,0,"Cream"
"2680","A695901",0,0,0,"Cream"
"2681","A712978",1,0,1,"Black"
"2682","A674106",1,0,0,"Brown"
"2683","A686408",0,0,1,"Blue"
"2684","A675914",1,1,0,"Black"
"2685","A710330",0,0,0,"Calico"
"2686","A680340",1,1,0,"Red"
"2687","A664356",1,1,0,"Blue"
"2688","A670433",0,0,0,"White"
"2689","A611641",0,0,0,"Tricolor"
"2690","A629969",1,0,0,"Black"
"2691","A688452",0,0,0,"Tortie"
"2692","A712670",0,0,0,"Black"
"2693","A674971",1,0,0,"Tan"
"2694","A692521",1,1,0,"Fawn"
"2695","A689285",1,1,0,"Black"
"2696","A665872",1,0,0,"Brown"
"2697","A672402",1,1,1,"Orange"
"2698","A706888",1,1,0,"Black"
"2699","A691182",1,1,0,"Black"
"2700","A690263",0,0,0,"Black"
"2701","A703401",1,1,1,"Orange"
"2702","A693061",0,0,0,"Calico"
"2703","A668800",1,1,0,"Black"
"2704","A687364",1,1,0,"Brown"
"2705","A642379",1,0,0,"Black"
"2706","A647538",1,1,0,"Brown"
"2707","A665479",0,0,0,"Black"
"2708","A659515",0,0,0,"Red"
"2709","A705746",0,0,0,"White"
"2710","A587439",1,0,0,"Buff"
"2711","A701719",1,1,0,"Tan"
"2712","A675340",1,1,1,"Cream"
"2713","A714225",1,1,0,"White"
"2714","A700669",1,1,0,"White"
"2715","A688290",1,1,1,"Brown"
"2716","A706422",0,0,0,"Torbie"
"2717","A664266",0,0,0,"Buff"
"2718","A676439",0,0,1,"Blue"
"2719","A689444",1,0,0,"Black"
"2720","A673559",1,0,0,"Black"
"2721","A665185",1,1,1,"Brown"
"2722","A619326",1,1,0,"Black"
"2723","A705882",0,0,1,"Brown"
"2724","A709516",1,1,1,"Orange"
"2725","A683236",0,0,1,"Cream"
"2726","A665580",0,0,0,"Black"
"2727","A637506",1,1,0,"White"
"2728","A693526",0,0,0,"Brown"
"2729","A705668",0,0,1,"Orange"
"2730","A504891",1,0,0,"Black"
"2731","A659889",0,0,0,"Blue"
"2732","A686612",0,0,0,"Black"
"2733","A665209",0,0,1,"Brown"
"2734","A695915",0,0,0,"Gold"
"2735","A692972",0,0,0,"Black"
"2736","A706582",1,1,0,"Black"
"2737","A683290",0,0,1,"Brown"
"2738","A675286",0,0,0,"Tortie"
"2739","A716683",0,0,0,"White"
"2740","A669120",1,1,0,"Brown"
"2741","A716067",0,0,0,"Red"
"2742","A676724",1,1,0,"White"
"2743","A703365",1,0,0,"Black"
"2744","A701716",0,0,0,"Blue"
"2745","A620557",0,0,0,"Black"
"2746","A710733",1,1,0,"Black"
"2747","A706415",1,1,0,"Brown"
"2748","A704945",0,0,0,"White"
"2749","A677488",1,1,1,"Brown"
"2750","A684846",0,0,0,"Cream"
"2751","A687592",0,0,0,"White"
"2752","A688553",1,1,1,"Brown"
"2753","A681220",0,0,0,"Tricolor"
"2754","A665256",1,1,1,"Orange"
"2755","A689349",0,0,0,"Tortie"
"2756","A670386",1,1,0,"Chocolate"
"2757","A705348",1,1,1,"White"
"2758","A669110",1,1,0,"White"
"2759","A687093",0,0,0,"Yellow"
"2760","A711595",0,0,0,"Buff"
"2761","A663627",1,1,0,"Black"
"2762","A708144",1,1,1,"Brown"
"2763","A681266",0,0,0,"White"
"2764","A680278",1,1,0,"Brown"
"2765","A707368",0,0,0,"Black"
"2766","A678827",1,1,0,"Black"
"2767","A674415",1,0,0,"Black"
"2768","A698917",0,0,0,"Tricolor"
"2769","A666273",1,1,0,"Brown"
"2770","A465849",1,1,0,"White"
"2771","A710729",0,0,1,"Brown"
"2772","A710542",0,0,1,"Blue"
"2773","A677429",1,1,0,"White"
"2774","A690998",0,0,0,"White"
"2775","A682813",1,0,0,"Black"
"2776","A713835",1,0,0,"Black"
"2777","A673381",0,0,0,"Calico"
"2778","A712686",1,1,0,"White"
"2779","A692081",1,1,0,"Tan"
"2780","A686216",1,1,0,"Black"
"2781","A689350",1,0,0,"Black"
"2782","A665206",1,1,0,"Sable"
"2783","A713091",0,0,0,"Tricolor"
"2784","A682491",0,0,0,"Tricolor"
"2785","A687731",0,0,0,"Calico"
"2786","A716886",0,0,0,"Tan"
"2787","A616703",1,1,0,"Black"
"2788","A680264",1,0,0,"Black"
"2789","A679634",1,1,0,"Blue"
"2790","A679758",0,0,0,"White"
"2791","A710819",0,0,0,"Tricolor"
"2792","A683168",1,1,0,"Black"
"2793","A696701",1,1,0,"Black"
"2794","A692147",1,1,0,"Black"
"2795","A691418",0,0,0,"Tricolor"
"2796","A703572",0,0,0,"Calico"
"2797","A707128",0,0,0,"Yellow"
"2798","A685100",0,0,0,"Buff"
"2799","A678884",1,0,0,"Black"
"2800","A680470",0,0,1,"Brown"
"2801","A476706",1,0,0,"Chocolate"
"2802","A667289",0,0,0,"Tricolor"
"2803","A717655",0,0,0,"Sable"
"2804","A669202",1,1,0,"White"
"2805","A702430",0,0,0,"Brown"
"2806","A713723",1,1,0,"Black"
"2807","A664947",1,1,1,"Cream"
"2808","A689787",1,0,0,"Gray"
"2809","A670197",0,0,0,"White"
"2810","A675711",1,0,0,"Tan"
"2811","A670476",1,1,0,"Brown"
"2812","A682282",0,0,0,"Torbie"
"2813","A640310",1,1,0,"Brown"
"2814","A703117",1,1,1,"Brown"
"2815","A689351",1,1,0,"Tan"
"2816","A717152",0,0,0,"Tricolor"
"2817","A706373",1,0,0,"Red"
"2818","A692016",1,1,1,"Cream"
"2819","A716883",0,0,0,"Red"
"2820","A706369",1,1,0,"Tan"
"2821","A681482",0,0,0,"Tricolor"
"2822","A712755",0,0,0,"Calico"
"2823","A700307",1,1,0,"Black"
"2824","A702929",1,1,0,"White"
"2825","A679351",0,0,0,"Calico"
"2826","A714827",0,0,0,"Blue"
"2827","A714649",1,0,0,"Tan"
"2828","A666467",1,1,1,"Orange"
"2829","A668045",0,0,0,"Buff"
"2830","A685885",1,1,0,"Tan"
"2831","A692297",0,0,0,"Black"
"2832","A694729",0,0,0,"Red"
"2833","A679774",1,1,0,"Tan"
"2834","A680537",1,1,0,"Blue"
"2835","A705629",0,0,0,"Black"
"2836","A642027",1,1,0,"Brown"
"2837","A708337",1,1,0,"White"
"2838","A684954",1,1,0,"White"
"2839","A670439",0,0,0,"Yellow"
"2840","A718782",1,1,0,"White"
"2841","A681979",0,0,0,"Black"
"2842","A706771",0,0,0,"Black"
"2843","A669091",1,1,0,"Black"
"2844","A686477",1,0,0,"Tan"
"2845","A690539",0,0,0,"Lilac"
"2846","A689523",0,0,0,"Gray"
"2847","A670093",0,0,0,"Tan"
"2848","A683261",1,1,0,"Black"
"2849","A670661",1,1,0,"White"
"2850","A671061",0,0,0,"Black"
"2851","A695775",1,1,0,"Black"
"2852","A685768",1,0,0,"Brown"
"2853","A671331",0,0,1,"Brown"
"2854","A668726",0,0,0,"Black"
"2855","A692137",1,1,0,"Blue"
"2856","A699818",0,0,0,"Tan"
"2857","A708042",1,1,0,"White"
"2858","A669305",0,0,0,"Brown"
"2859","A679238",0,0,1,"Orange"
"2860","A687162",1,1,0,"Black"
"2861","A696914",0,0,0,"Black"
"2862","A693287",0,0,1,"Brown"
"2863","A694987",0,0,0,"Black"
"2864","A706659",1,0,0,"Black"
"2865","A680530",1,1,0,"White"
"2866","A704662",0,0,0,"Torbie"
"2867","A682526",1,1,0,"Fawn"
"2868","A688716",0,0,0,"Tan"
"2869","A684686",1,1,0,"Fawn"
"2870","A710989",0,0,0,"Black"
"2871","A710652",1,1,1,"Blue"
"2872","A718785",1,1,1,"Blue"
"2873","A709715",1,1,0,"Black"
"2874","A676014",1,1,0,"Blue"
"2875","A704975",1,0,0,"Brown"
"2876","A663483",1,1,1,"Brown"
"2877","A700044",0,0,1,"Orange"
"2878","A709358",0,0,0,"Black"
"2879","A678151",1,1,0,"Brown"
"2880","A678893",1,1,0,"Black"
"2881","A673958",1,1,0,"Blue"
"2882","A684964",0,0,0,"Blue"
"2883","A674158",1,1,0,"Black"
"2884","A713403",0,0,1,"Brown"
"2885","A689068",0,0,1,"Black"
"2886","A707350",0,0,0,"Lynx"
"2887","A669097",1,1,0,"Tan"
"2888","A665696",1,1,0,"Blue"
"2889","A712672",0,0,1,"Orange"
"2890","A718026",1,1,1,"Orange"
"2891","A714331",1,1,1,"Orange"
"2892","A671244",0,0,0,"Tricolor"
"2893","A715718",0,0,0,"Brown"
"2894","A678216",1,1,0,"Black"
"2895","A655220",1,1,1,"Brown"
"2896","A669736",1,1,0,"Black"
"2897","A698138",1,1,0,"Black"
"2898","A666657",1,1,0,"Black"
"2899","A664634",1,1,0,"White"
"2900","A712866",1,1,0,"Brown"
"2901","A682164",1,1,0,"Brown"
"2902","A666555",1,1,0,"White"
"2903","A712620",1,1,0,"Brown"
"2904","A681356",1,1,0,"Black"
"2905","A670962",0,0,0,"Torbie"
"2906","A685763",0,0,0,"Black"
"2907","A678123",0,0,0,"Black"
"2908","A695178",0,0,0,"Red"
"2909","A715833",0,0,0,"Black"
"2910","A673093",1,1,0,"White"
"2911","A715801",0,0,0,"Tan"
"2912","A702513",0,0,1,"Brown"
"2913","A720973",0,0,1,"Gray"
"2914","A680794",0,0,0,"Tricolor"
"2915","A675681",0,0,0,"Yellow"
"2916","A696336",1,1,0,"White"
"2917","A674001",1,0,0,"Brown"
"2918","A683612",1,0,0,"Black"
"2919","A672886",0,0,0,"Black"
"2920","A678104",0,0,0,"Orange"
"2921","A679190",1,1,0,"Black"
"2922","A696185",1,0,0,"Brown"
"2923","A667917",1,0,0,"Tortie"
"2924","A695699",1,1,0,"Brown"
"2925","A718503",0,0,0,"White"
"2926","A672110",0,0,0,"Red"
"2927","A677111",1,1,0,"Brown"
"2928","A694063",0,0,0,"Brown"
"2929","A686459",0,0,0,"Tortie"
"2930","A679469",1,0,0,"Black"
"2931","A717592",1,0,0,"Tan"
"2932","A701012",0,0,0,"Black"
"2933","A671141",0,0,0,"Brown"
"2934","A694291",0,0,1,"Orange"
"2935","A704495",0,0,0,"Black"
"2936","A698225",0,0,0,"Calico"
"2937","A668560",0,0,0,"White"
"2938","A703919",0,0,1,"Brown"
"2939","A676720",0,0,1,"Orange"
"2940","A716877",0,0,0,"Blue"
"2941","A698367",1,1,0,"White"
"2942","A708402",0,0,0,"Seal"
"2943","A697025",1,1,0,"Brown"
"2944","A710181",1,0,0,"Brown"
"2945","A686857",1,1,0,"Black"
"2946","A652492",1,1,0,"Chocolate"
"2947","A673441",1,1,0,"Blue"
"2948","A705709",1,0,0,"Black"
"2949","A692581",1,1,0,"White"
"2950","A688330",1,1,0,"Blue"
"2951","A686320",1,1,0,"Buff"
"2952","A666596",0,0,0,"Tricolor"
"2953","A708143",1,1,1,"Brown"
"2954","A689011",0,0,0,"Torbie"
"2955","A671294",1,1,0,"Buff"
"2956","A671522",0,0,1,"Orange"
"2957","A707521",1,1,0,"Blue"
"2958","A696821",1,1,0,"Black"
"2959","A678072",0,0,1,"Brown"
"2960","A673278",1,1,0,"Gray"
"2961","A673705",0,0,0,"Chocolate"
"2962","A718117",0,0,1,"Orange"
"2963","A671200",1,1,0,"Black"
"2964","A682370",0,0,1,"Brown"
"2965","A701255",0,0,0,"White"
"2966","A701771",0,0,0,"Lynx"
"2967","A684100",1,0,0,"Black"
"2968","A678971",0,0,1,"Brown"
"2969","A682166",1,0,0,"Black"
"2970","A695725",1,1,0,"White"
"2971","A675097",0,0,0,"Brown"
"2972","A693601",1,1,0,"Tan"
"2973","A704117",1,0,0,"Black"
"2974","A665671",0,0,0,"Seal"
"2975","A681897",1,1,0,"Sable"
"2976","A696567",1,1,1,"Brown"
"2977","A686537",0,0,0,"Black"
"2978","A695750",1,1,0,"Brown"
"2979","A713405",0,0,0,"Seal"
"2980","A692555",1,0,0,"Brown"
"2981","A712637",0,0,0,"Red"
"2982","A673218",1,1,0,"White"
"2983","A707490",1,1,0,"Brown"
"2984","A683196",0,0,0,"Calico"
"2985","A683566",0,0,0,"Buff"
"2986","A694928",1,1,1,"Orange"
"2987","A710524",1,1,0,"White"
"2988","A669115",1,0,1,"Blue"
"2989","A697854",1,0,0,"Black"
"2990","A705984",1,1,1,"Blue"
"2991","A684264",1,1,0,"White"
"2992","A667459",0,0,0,"White"
"2993","A700409",0,0,0,"Calico"
"2994","A709198",1,1,0,"White"
