AnimalID,Name,popular_name,human_name
A567323,Tiffany,Y,Y
A717177,,N,N
A704589,Sylvester,N,Y
A430501,Rosie,N,Y
A706073,Mr.Cookie,N,N
A679203,,N,N
A718135,Tyler,Y,Y
A688034,Sam,N,Y
A679834,,N,N
A684501,Solobino,N,N
A701474,Rudy,N,N
A715757,,N,N
A675492,Gabby,N,N
A700715,,N,N
A665174,Zeus,N,N
A716697,Juliet,N,N
A679981,Zelda,N,N
A677194,,N,N
A700023,,N,N
A666180,,N,N
A708292,Obie,N,N
A704035,,N,N
A691818,,N,N
A682177,Kuma,N,N
A664223,Moby,N,N
A681219,Junie,N,N
A638475,Bluebird,N,N
A705909,Delta,N,N
A678565,Kai,N,Y
A695108,Coronado,N,N
A658786,Zena,N,N
A681918,,N,N
A687084,,N,N
A663856,Sancha,N,N
A698214,Jett,N,N
A672009,Rowan,N,N
A676389,,N,N
A676531,,N,N
A673830,Seth,N,Y
A677704,,N,N
A641238,Zara,N,N
A714465,Willow,N,Y
A697461,Agatha,N,N
A711191,Cassidy,N,Y
A717995,,N,N
A715792,Liko,N,N
A710415,,N,N
A708763,Obie,N,N
A591059,Ally,N,N
A718988,Champ,N,N
A712048,,N,N
A704856,Scooby Doo,N,N
A707198,,N,N
A701228,Cowboy,N,N
A696515,Tilly,N,N
A684840,,N,N
A667015,Finn,N,N
A664991,Fritz,N,N
A680891,Gretel,N,N
A664382,Chewey,N,N
A529766,Takeshi,N,N
A679777,Mozart,N,N
A718649,Bonnie,N,Y
A704087,Ernie,N,N
A683638,,N,N
A674780,,N,N
A707372,,N,N
A686098,Midnight,N,N
A525768,Bonnie,N,Y
A707804,Blaze,N,N
A570436,Baxter,N,N
A691973,Gracie Lou,N,N
A716917,Holly,N,Y
A715091,Mae,N,Y
A710025,Newton,N,N
A707326,,N,N
A689093,,N,N
A688135,,N,N
A689440,Boots,N,N
A716529,,N,N
A682655,Lulu,N,Y
A700536,Junior,N,Y
A706465,Sugar,N,N
A695161,Earl,N,Y
A673804,Tippy,N,N
A681001,,N,N
A707637,,N,N
A691668,Oscar,N,Y
A690019,,N,N
A689467,Sammy,N,Y
A681325,,N,N
A680574,Bowie,N,N
A718622,Thor,N,N
A712827,Charlie,N,Y
A703060,,N,N
A699686,Hero,N,N
A718605,Yumyum,N,N
A720498,Valentino,N,N
A675120,,N,N
A714622,Flash,N,N
A650409,Cricket,N,N
A676383,Troy,N,Y
A679222,,N,N
A683194,Levi,N,Y
A672979,Sam,N,Y
A702528,Shadow,N,N
A694978,,N,N
A688622,,N,N
A707449,,N,N
A673025,Buggsy,N,N
A712072,Buddy,N,N
A710327,Scooter,N,N
A712064,,N,N
A699116,Tobi,N,N
A688506,Cane,N,N
A668371,Zena,N,N
A689354,Jo,N,Y
A718095,Daisy,N,Y
A675172,Casper,N,N
A717703,Zeke,N,N
A705285,,N,N
A687810,Rosie,N,Y
A716262,Ebony,N,Y
A701614,,N,N
A703069,Roger,Y,Y
A687655,,N,N
A678718,Jack,Y,Y
A691631,,N,N
A685172,Millie,N,Y
A696406,Uno,N,N
A694973,Rascal,N,N
A675344,,N,N
A679577,,N,N
A687585,Deacon,N,N
A699729,Onyx,N,N
A676156,Beetle,N,N
A709990,Felipe,N,N
A697885,Stacey,N,Y
A688408,Lulu,N,Y
A716055,,N,N
A718660,Mantequilla,N,N
A671185,,N,N
A716498,,N,N
A695293,Oso,N,N
A695494,Princess,N,N
A685077,Rascal,N,N
A663269,Toonchi,N,N
A713749,Sherlock,N,N
A717621,Lily,N,Y
A674198,Bella,N,Y
A705790,,N,N
A664027,Tessa,N,N
A672054,,N,N
A680714,Penelope Ros,N,N
A665068,Milo,N,N
A655329,Frisco,N,N
A674565,Toast,N,N
A711580,Tom,N,Y
A672676,Rocky,N,N
A680472,Porsche,N,N
A678587,,N,N
A670453,Jordan,Y,Y
A708159,Scoot,N,N
A671053,Polo,N,N
A679503,,N,N
A700528,Booboo,N,N
A717981,Cocoa,N,N
A691788,George,Y,Y
A676151,Tony,N,Y
A705290,Cinnamon,N,N
A706725,,N,N
A695779,Riley,N,Y
A688387,Haley,N,Y
A650209,Melo,N,N
A667150,Fara,N,N
A717891,,N,N
A700300,,N,N
A663016,Sherman,N,Y
A698426,,N,N
A689872,Mason,N,Y
A705995,Sasha,N,N
A718799,Kennedy,N,Y
A668753,Bruce,Y,Y
A667093,Captain,N,N
A700412,,N,N
A700787,,N,N
A660220,Jade,N,Y
A715673,Mia,N,Y
A675828,Buttercup,N,N
A708335,Vernon,N,Y
A694831,Pillsbury,N,N
A664395,Harry,Y,Y
A696791,Squirmy,N,N
A694565,,N,N
A682863,,N,N
A684450,,N,N
A718267,Benji,N,N
A660630,Merriweather,N,N
A647098,Butch,N,N
A718673,,N,N
A678684,Freesia,N,N
A680520,Cookie,N,N
A701311,Sodapop,N,N
A710047,,N,N
A518937,Gwen,N,N
A696448,Pugsley,N,N
A666831,Sam,N,Y
A709087,Pickles,N,N
A687609,Bullet,N,N
A673600,Petey,N,N
A683407,,N,N
A701769,Popcorn,N,N
A703973,,N,N
A670497,Rock,N,N
A697519,Sia,N,N
A683664,Leti,N,N
A668735,Greta,N,N
A708522,Kaiser,N,N
A699872,,N,N
A689208,,N,N
A701748,Loki,N,N
A664133,,N,N
A609643,Chico,N,N
A709626,,N,N
A679970,,N,N
A692486,Dakota,N,Y
A704317,Ruth,Y,Y
A707363,Xane,N,N
A705779,Shichiroji,N,N
A698287,Jimmy,N,Y
A690690,Pinto,N,N
A711263,Bob,N,Y
A681554,Jerry,Y,Y
A673156,Mckitty,N,N
A707922,,N,N
A699827,,N,N
A703611,,N,N
A684239,Blackie,N,N
A658141,,N,N
A688725,Emma,Y,Y
A684384,,N,N
A680213,,N,N
A687641,,N,N
A669585,Juice,N,N
A666879,,N,N
A678499,Tiger,N,N
A716845,Mrs Cat,N,N
A710120,,N,N
A688747,,N,N
A670771,Chevy,N,N
A667240,Princess,N,N
A710770,,N,N
A719884,Hank,N,N
A706132,Tris,N,N
A669806,Manchas,N,N
A674894,Duke,N,N
A675515,,N,N
A671458,Shep,N,N
A684589,Rascal,N,N
A704189,,N,N
A715219,Talisa,N,N
A676657,Kylie,N,Y
A713523,Buster,N,N
A704238,Beatrice,N,Y
A681866,D. J.,N,N
A706968,,N,N
A707400,Chiquis,N,N
A700537,Luna,N,Y
A698900,Kingston,N,Y
A674130,Roy Jones,N,N
A674260,Widow,N,N
A703153,Pete,N,Y
A690043,Jack,Y,Y
A700057,Carly,N,Y
A588707,Riley,N,Y
A677365,Aragorn,N,N
A698816,,N,N
A718616,Jensie,N,N
A704671,Gigi,N,N
A697366,Pajuela,N,N
A668004,Norma Jean,N,N
A664045,Rudy,N,N
A708298,,N,N
A693779,Dahlia,N,N
A709263,Piper,N,Y
A701744,Blaze,N,N
A706224,,N,N
A608028,Pookie,N,N
A702370,Beamer,N,N
A679946,,N,N
A711544,Elvira,N,N
A694326,Harley,N,Y
A687666,,N,N
A668351,Mars,N,N
A710006,Chunk,N,N
A705748,,N,N
A699215,Maggie,N,Y
A652325,Tony,N,Y
A674110,Buddy,N,N
A667458,Chino,N,N
A713961,Tilly,N,N
A707196,Frank,Y,Y
A717862,Monkey,N,N
A687304,Lil Bit,N,N
A693985,Max,N,Y
A713413,Chrissy,N,N
A719673,Maggie,N,Y
A671557,Roscoe,N,Y
A716707,,N,N
A708202,Baldr,N,N
A666782,Jack Frost,N,N
A661772,Destiny,N,Y
A713344,Nn,N,N
A682240,Elaine,N,Y
A672163,Tito,N,N
A669758,Theo,N,N
A677922,Pierre,N,N
A672285,,N,N
A673402,Big Boy,N,N
A529881,Elvis,N,N
A673867,Thoth,N,N
A547803,Sheba,N,N
A673545,Scrapper,N,N
A693943,Rusty,N,N
A710957,Bruce,Y,Y
A683324,Shanudie,N,N
A676051,Norma Jean,N,N
A684747,Lyle,N,Y
A664399,Beth,N,Y
A707568,Cholo,N,N
A707124,Tripp,N,N
A686895,,N,N
A709373,Mojo,N,N
A690026,Fred,N,Y
A683859,,N,N
A697669,Buster,N,N
A670630,Sampson,N,N
A661833,Geronimo,N,N
A697865,,N,N
A680045,,N,N
A695053,,N,N
A693454,Daisy,N,Y
A688349,Marlee,N,N
A720506,Preciouso,N,N
A698562,Monkey,N,N
A678652,Alice,Y,Y
A667072,,N,N
A676417,Bubbles,N,N
A687965,Oliver,N,Y
A700309,Orca,N,N
A707322,Rocky,N,N
A674520,,N,N
A680214,,N,N
A709965,Handsome,N,N
A680277,Simba,N,N
A693772,Eddie,N,Y
A708785,Luna,N,Y
A715222,Jack,Y,Y
A676723,Ophelia,N,N
A714949,Ebony,N,Y
A678169,,N,N
A703651,Bella,N,Y
A679557,Peanutbutter,N,N
A708776,Broaddus,N,N
A700329,Bowie,N,N
A669478,Ginger Peace,N,N
A706151,,N,N
A679333,,N,N
A683539,Beast,N,N
A686551,,N,N
A714180,,N,N
A694442,Paloma,N,N
A698553,Bil Bo,N,N
A677411,,N,N
A711257,,N,N
A716351,Precious,N,N
A683085,Dubbs,N,N
A697757,Scrappy,N,N
A567808,Lolo,N,N
A664160,Honey,N,N
A685647,Garbage,N,N
A681435,Spruce,N,N
A694399,Georgie,N,N
A702732,,N,N
A673883,,N,N
A711229,Ella,N,Y
A562161,Buddy,N,N
A709995,Quin,N,N
A718252,Otter,N,N
A666861,,N,N
A700762,Dom,N,N
A697117,Missy,N,N
A712667,Bryce,N,Y
A705559,Sneakers,N,N
A708967,,N,N
A674516,Tatiana,N,N
A670625,,N,N
A681257,,N,N
A668656,Roxy,N,N
A705561,,N,N
A720945,Jeet,N,N
A683294,,N,N
A719679,,N,N
A671000,,N,N
A668015,Emerald,N,N
A697159,Doc,N,N
A684960,Fay,N,N
A707530,,N,N
A677942,,N,N
A707193,Bud,N,N
A695830,Snowy,N,N
A684087,,N,N
A661868,Purrsimmon,N,N
A702956,Sugar,N,N
A694539,Montana,N,N
A665720,,N,N
A680701,Straya,N,N
A667799,Buddah,N,N
A715111,Angus,N,N
A690749,Carmen,N,Y
A707221,,N,N
A720645,Missy,N,N
A672530,Mishka,N,N
A698650,,N,N
A603815,Franklin,N,Y
A717612,Martina,N,N
A706761,Sophie,N,Y
A675883,Emma,Y,Y
A689136,Meow,N,N
A689524,Dottie,N,N
A700810,Luther,N,Y
A666665,Murphy,N,N
A686326,,N,N
A687830,,N,N
A641582,Cusi,N,N
A683048,Hans,N,N
A692079,,N,N
A712277,Farrah,N,N
A679571,Bruno,N,N
A709007,,N,N
A688145,Gracey,N,N
A665776,,N,N
A694353,,N,N
A698415,,N,N
A660458,Aztec,N,N
A684530,,N,N
A701976,Sapphire,N,N
A712301,Clay,N,N
A692194,Dale,N,Y
A699093,,N,N
A666963,,N,N
A664547,Azula,N,N
A678307,,N,N
A648300,Vito,N,N
A715716,Margo,N,N
A666692,Teddy,N,N
A692948,Macy,N,N
A718515,Ruby,N,Y
A702341,,N,N
A661038,Sniper,N,N
A690855,Kylie,N,Y
A688511,,N,N
A709682,,N,N
A678928,Beauty,N,N
A693000,Freddy,N,N
A720495,Bashful,N,N
A694220,,N,N
A688909,Lola,N,Y
A710290,,N,N
A690666,,N,N
A686987,Penny,N,Y
A718186,Daisy,N,Y
A708762,Oswald,N,N
A666914,Lacey,N,Y
A617900,Teddy,N,N
A703891,Jaguar,N,N
A689027,Nino,N,N
A707979,,N,N
A698189,Ming,N,N
A684805,Bambi,N,N
A686808,Panda,N,N
A699470,Baby Cat,N,N
A663619,Cinder,N,N
A683529,,N,N
A719169,Craig,N,Y
A714497,,N,N
A718840,Peanut,N,N
A714299,Hunter,N,Y
A670161,Shadow,N,N
A720013,Blackie,N,N
A706199,Ronan,N,N
A699185,Jane,Y,Y
A683672,Oso,N,N
A693500,Brutus,N,N
A713251,Bandit,N,N
A665983,Brandy,N,Y
A701480,Pete,N,Y
A718632,Cher,N,N
A718874,,N,N
A692324,,N,N
A708874,Louanne,N,N
A593434,Maggie,N,Y
A710431,,N,N
A711969,Cookie2,N,N
A691716,Shiloh,N,N
A668324,Eli,N,Y
A710285,,N,N
A702102,Yogi Bear,N,N
A665742,Maggie,N,Y
A696241,Marley,N,N
A682753,Janet,Y,Y
A673354,Simba,N,N
A687541,Bella,N,Y
A688336,,N,N
A700532,Beau,N,N
A684000,,N,N
A715852,Noodles,N,N
A714361,Claudia,N,Y
A684862,Kennedy,N,Y
A693787,,N,N
A715260,Fania,N,N
A693805,Gray-1,N,N
A612004,Shya,N,N
A694333,Ramone,N,N
A678049,,N,N
A682922,,N,N
A707789,Aspen,N,N
A700970,Yogi,N,N
A712256,,N,N
A711689,Bella,N,Y
A669893,Buddy,N,N
A716203,Sunny,N,N
A705188,Willow,N,Y
A690866,Cupcake,N,N
A679089,Romeo,N,N
A719963,Jolene,N,N
A563536,Romeo,N,N
A711126,Louisa,N,Y
A698027,Gizmo,N,N
A708605,Samantha,Y,Y
A717002,Joy,N,Y
A668491,,N,N
A676717,Zorrito,N,N
A699993,Marley,N,N
A672771,Irma,N,Y
A692585,,N,N
A706456,Amherst,N,N
A665453,Topher,N,N
A700956,Mars,N,N
A712031,,N,N
A701794,Bilby,N,N
A700468,Blitz,N,N
A690033,Magic,N,N
A706745,Phoebe,N,N
A711946,Ellie,N,Y
A672666,Katie,N,Y
A689086,,N,N
A685631,,N,N
A664289,,N,N
A679693,,N,N
A714669,Cota,N,N
A689516,Miles,N,Y
A683287,,N,N
A670006,Martin,N,Y
A668732,Sunshine,N,N
A701358,,N,N
A715318,Danny,N,Y
A694477,Wally,N,N
A666220,Lola,N,Y
A682781,,N,N
A704390,Romeo,N,N
A685277,Cashew,N,N
A706675,Veronica,N,Y
A709972,Onyx,N,N
A707879,,N,N
A684231,Lola,N,Y
A667074,Cassie,N,Y
A693659,Lika,N,N
A683024,Ruby,N,Y
A663170,Bandit,N,N
A702372,Tank,N,N
A709597,Alexis,Y,Y
A671028,Lexi,N,N
A637206,Rex,N,Y
A663044,Blue Meadow,N,N
A698487,Olivia,Y,Y
A680091,Chloe,N,Y
A714887,,N,N
A704306,Guero,N,N
A531598,Rocky,N,N
A701317,Sunny,N,N
A651682,Savannah,N,Y
A694898,,N,N
A706141,,N,N
A661128,Sasha,N,N
A703547,,N,N
A717816,Merlin,N,N
A713400,,N,N
A670309,More,N,N
A672755,Lucky,N,N
A690614,Morris,N,Y
A678228,,N,N
A696531,,N,N
A678351,Gemma,N,N
A710926,,N,N
A671149,,N,N
A703801,Kieran,N,N
A675642,,N,N
A688513,Jasmine,N,Y
A705141,Shane,N,Y
A690696,Leia,N,N
A712858,,N,N
A678616,Chavez,N,N
A668290,,N,N
A680800,Stryker,N,N
A643280,Nala,N,N
A719449,Taz,N,N
A693987,,N,N
A699169,Deuce,N,N
A680298,Buddy,N,N
A680582,,N,N
A666251,Knox,N,N
A709473,Annie,N,Y
A665006,Sasha,N,N
A708087,Lily,N,Y
A664002,Friskey,N,N
A691333,Marty,N,N
A672734,Nino,N,N
A696628,,N,N
A664157,Ponyo,N,N
A652379,Bubba,N,N
A713748,Itty Bitty,N,N
A695238,Chester,N,Y
A701441,Lacy,N,N
A711112,Malarkey,N,N
A704105,Hibiscus,N,N
A699221,Coast,N,N
A681697,,N,N
A716856,Growler,N,N
A665153,,N,N
A711720,Lucy,N,Y
A676004,Scratch,N,N
A713722,Blaze,N,N
A679223,Steve-O,N,N
A710194,Oscar,N,Y
A700027,,N,N
A682793,Jenkins,N,N
A721033,Little Bit,N,N
A687244,,N,N
A678585,,N,N
A681091,Milburn,N,N
A696005,,N,N
A570741,Scott,Y,Y
A526647,Yeti,N,N
A690444,Buddy,N,N
A700350,,N,N
A673194,,N,N
A675513,,N,N
A689050,Cherie,N,N
A701392,,N,N
A692460,,N,N
A670388,,N,N
A686818,Ruger,N,N
A678762,Charlie,N,Y
A665849,Scooter,N,N
A673882,,N,N
A699374,Damian,N,Y
A687301,Sidney,N,Y
A696704,,N,N
A711900,,N,N
A690193,,N,N
A682104,,N,N
A687011,Gigi,N,N
A698883,,N,N
A717022,Pickles,N,N
A706766,Radar,N,N
A715630,Cody,N,Y
A704299,Farrah,N,N
A707859,Bernie,N,N
A163459,Sasha,N,N
A701598,Moby,N,N
A708839,Doug,N,N
A683999,,N,N
A665618,,N,N
A682524,Rio,N,N
A667455,Bebop,N,N
A668223,Bodi,N,N
A710797,Rusty,N,N
A705185,,N,N
A712526,,N,N
A679979,Fifi,N,N
A694845,,N,N
A680823,,N,N
A713159,,N,N
A699885,Henry,Y,Y
A685872,Cassie,N,Y
A704125,Lexie,N,N
A692067,Artie,N,N
A680492,Dusty,N,N
A682761,Shadow,N,N
A699647,Chaquito,N,N
A714783,,N,N
A716327,Sasha,N,N
A690526,Willa,N,N
A532406,Zoey,N,Y
A663887,Hooch,N,N
A664799,,N,N
A684824,Michonne,N,N
A666769,Willie,Y,Y
A716755,Princess,N,N
A669817,Jj,N,N
A671549,Nitro,N,N
A697894,,N,N
A708044,,N,N
A706561,,N,N
A689497,Kit Kat,N,N
A687536,,N,N
A695049,,N,N
A697336,Patrick,Y,Y
A692433,,N,N
A709334,Larry,Y,Y
A697354,,N,N
A696905,,N,N
A702921,Agatha,N,N
A710767,,N,N
A690534,Edward,Y,Y
A699586,Max,N,Y
A708792,Faith,N,Y
A692266,,N,N
A708084,Ozzie,N,N
A718843,,N,N
A665750,Levi,N,Y
A690086,Charlotte,N,Y
A626351,Cleo,N,Y
A704005,Petunia,N,N
A706402,Pia,N,N
A664780,Jade,N,Y
A667028,Mike,N,Y
A700336,Fluffy,N,N
A711731,,N,N
A718139,Rudolph,N,Y
A710678,Mocha,N,N
A716583,Molly,N,Y
A712647,Cooper,N,Y
A688090,,N,N
A666350,Bailey,N,Y
A713269,Sofia,N,Y
A683834,,N,N
A670693,Milhouse,N,N
A703850,,N,N
A680587,Juniper,N,N
A666073,Jil,N,N
A687318,Ziggy,N,N
A652954,Max,N,Y
A709402,Scruffles,N,N
A665562,,N,N
A716648,Blaze,N,N
A700344,,N,N
A691045,Patches,N,N
A719209,Blacky,N,N
A687583,Magilla,N,N
A695175,Sugar,N,N
A681159,Ting Ting,N,N
A687398,,N,N
A678597,Bruno,N,N
A689728,,N,N
A686842,Herman,N,Y
A680889,Hansel,N,N
A720153,Mitchell,N,Y
A667421,,N,N
A687894,Lina,N,N
A699683,Bruno,N,N
A683336,Rosie,N,Y
A678658,Killer,N,N
A665681,,N,N
A542056,T.T.,N,N
A711820,Tuxedo,N,N
A682683,Nadia,N,N
A674155,Toby,N,N
A714596,Cooper,N,Y
A679405,,N,N
A717462,,N,N
A676887,Mutt,N,N
A667754,Littlejerry,N,N
A666364,Little Bit,N,N
A718964,Shadow,N,N
A689757,Brik,N,N
A693824,,N,N
A710190,Aslan,N,N
A709145,,N,N
A674170,Anubis,N,N
A718510,Blue Boy,N,N
A692499,Leah,N,Y
A634982,Max,N,Y
A695632,Camila,N,Y
A680675,,N,N
A712729,Paisley,N,Y
A695623,Starlit,N,N
A683014,Ann,Y,Y
A696409,Hans,N,N
A673686,Iris,N,N
A701274,Speck,N,N
A670712,Ferdinand,N,N
A684781,Ms. Whiskers,N,N
A713792,Farrelly,N,N
A661158,Lewis Leelo,N,N
A684304,Mister,N,N
A713706,Hooker,N,N
A700985,,N,N
A694044,Denver,N,N
A694638,Ralphie,N,N
A719491,,N,N
A696352,Mia,N,Y
A703079,,N,N
A689452,Eddie,N,Y
A711806,Boomer,N,N
A704957,Rex,N,Y
A713697,Tora,N,N
A668819,,N,N
A680104,Aj,N,N
A695845,Molly,N,Y
A687145,,N,N
A711879,,N,N
A702002,Diamond,N,Y
A666781,Opossum,N,N
A716649,Bunnie,N,N
A614012,Lillian,N,Y
A711070,Lulu,N,Y
A715137,Sarah,Y,Y
A671088,Melvin,N,Y
A666218,Tillie,N,Y
A685695,Red,N,N
A707962,,N,N
A696814,,N,N
A669533,Ace,N,N
A596317,Jenny,N,Y
A666078,Gillian,N,N
A698139,,N,N
A672348,Tiger,N,N
A666177,,N,N
A706797,,N,N
A700565,Lamar,N,N
A675345,,N,N
A717611,Socks,N,N
A708391,Hyden,N,N
A711119,Daffodil,N,N
A669433,Pork Chop,N,N
A716367,,N,N
A666811,Bear,N,N
A702093,,N,N
A687753,Gilly,N,N
A689145,Muffin,N,N
A608232,Spike,N,N
A695603,Feather,N,N
A669949,,N,N
A682184,Ben,N,Y
A679309,,N,N
A681222,,N,N
A714138,Archer,N,N
A683286,,N,N
A679461,Liam,N,Y
A678619,Ozzie,N,N
A662753,Gisele,N,N
A709211,Simba,N,N
A668660,Dasher,N,N
A675322,Lil Bit,N,N
A677879,Walter,Y,Y
A676587,Marian,N,Y
A716406,Peabody,N,N
A686202,Macarron,N,N
A693334,Rabbit,N,N
A693021,Itty Bitty K,N,N
A684912,Kai Franco,N,N
A701334,,N,N
A665019,Amber,Y,Y
A665961,,N,N
A624126,Blue,N,N
A615472,Jake,N,Y
A683713,Harvey,N,Y
A681493,Charlie 2,N,N
A715005,Onyx,N,N
A696638,Sausalito,N,N
A715814,Rae,N,N
A685809,Darcy,N,N
A705250,Nathan,Y,Y
A684796,,N,N
A671801,Andi,N,N
A711553,Abbott,N,N
A676668,,N,N
A681248,Loki,N,N
A673350,Skip,N,N
A696561,Zara,N,N
A716370,Bunk,N,N
A691545,Maple,N,N
A687942,,N,N
A715803,,N,N
A702661,,N,N
A672166,Baxter,N,N
A717570,Django,N,N
A716109,Cassie,N,Y
A621716,Maizy,N,N
A705749,Lydia,N,Y
A704721,,N,N
A714486,,N,N
A665409,Treat,N,N
A702180,Danny,N,Y
A691814,Mitch,N,N
A684647,,N,N
A713646,Spit Fire,N,N
A683510,Errol,N,N
A710112,Nelson,N,Y
A686630,Lacey,N,Y
A673065,Sadie,N,Y
A689184,Pumpkin,N,N
A570182,Chloe,N,Y
A711830,Daisy,N,Y
A690913,Bert,N,Y
A669663,Roxy,N,N
A705799,Scotty,N,N
A676271,,N,N
A708810,Mini Mouse,N,N
A705186,,N,N
A702418,Emmett,N,Y
A710473,Izzy,N,N
A691295,Max,N,Y
A529609,Billy Jean,N,N
A707673,Brunie,N,N
A642081,Cachito,N,N
A704548,Ian,N,Y
A674325,Clint,N,N
A691962,,N,N
A684054,Frank,Y,Y
A709514,,N,N
A696553,Chica,N,N
A682967,,N,N
A692800,,N,N
A712857,Collin,N,Y
A676122,,N,N
A693025,Copper,N,N
A718064,Milo,N,N
A709838,Bandito,N,N
A671025,Cody,N,Y
A674929,Sugar,N,N
A664747,Lincoln,N,Y
A691562,,N,N
A692337,Trixie,N,N
A719299,,N,N
A682970,,N,N
A681353,Lennox,N,N
A673179,Izzy,N,N
A701858,Peaches,N,N
A688058,Sasha,N,N
A706401,Trudy,N,N
A672434,Nina,N,Y
A686151,Guera,N,N
A682281,Tilly,N,N
A709036,Luke,N,Y
A663741,Ivy,N,Y
A710274,,N,N
A641346,Rome,N,N
A691361,Tia,N,N
A720655,,N,N
A691840,Tiffany,Y,Y
A670837,Buddy,N,N
A702191,Topper,N,N
A686853,Minnie,N,Y
A696300,Molly,N,Y
A697301,Churps,N,N
A701019,Tails,N,N
A718148,,N,N
A615521,Marley,N,N
A660095,Paloma,N,N
A708523,,N,N
A647452,Jill,N,Y
A719881,Rajah,N,N
A686923,,N,N
A412697,Jackie,N,Y
A675521,Dismiss,N,N
A611890,Winston,N,N
A715622,Fancy,N,N
A664851,Minkus,N,N
A668253,Scarlett,N,Y
A668901,Fiona,N,N
A664241,Fina,N,N
A715154,,N,N
A705606,Villy Pixel,N,N
A698751,Bentley,N,Y
A688677,Zoe,N,Y
A689250,Chrissy,N,N
A696447,,N,N
A702848,Murphy,N,N
A668014,Emma,Y,Y
A669070,Prince C.,N,N
A682248,,N,N
A681871,,N,N
A669483,Canelo,N,N
A707044,Pepper,N,N
A714169,,N,N
A647713,Coco,N,N
A681339,,N,N
A686935,,N,N
A679817,Ruby,N,Y
A680512,,N,N
A676372,Phillia,N,N
A688514,,N,N
A692995,Lunette,N,N
A718015,Gilbert,N,Y
A715970,Coco,N,N
A700137,,N,N
A671097,Oscar,N,Y
A704194,Blue,N,N
A688147,Peanut,N,N
A660054,Ginger,N,N
A691702,,N,N
A717751,Lucy,N,Y
A707904,Loomi,N,N
A708685,Bronson,N,N
A683617,Henry,Y,Y
A720340,Carino,N,N
A666719,Thor,N,N
A697423,,N,N
A718044,,N,N
A718640,Morty,N,N
A678324,Willie,Y,Y
A714315,Kojak,N,N
A702967,Bess,N,Y
A707512,Peanut,N,N
A694241,Napoleon,N,N
A695990,Deisel,N,N
A704995,Ken,N,N
A688535,Jake,N,Y
A702625,Delilah,N,Y
A665368,,N,N
A665135,Josie,N,Y
A672845,Bj,N,N
A713432,,N,N
A715903,Allie,N,Y
A611924,Kiwi,N,N
A682505,Sally,N,Y
A693394,Kini,N,N
A703403,Mustachio,N,N
A712282,Israel,N,N
A707769,Smokey,N,N
A689886,Bubblegum,N,N
A678926,Bombon,N,N
A720167,Fynn,N,N
A693170,Mila,N,Y
A672602,Keiser Soze,N,N
A719278,,N,N
A672531,London,N,Y
A664672,Roscoe,N,Y
A666563,Jasmine,N,Y
A491814,Sadie,N,Y
A707774,,N,N
A715114,Isabel,N,Y
A666865,Princess,N,N
A676147,Bevo,N,N
A715476,Dually,N,N
A670752,Elvis,N,N
A704119,Martina,N,N
A710520,Harley,N,Y
A686187,Raul,N,N
A712555,Teddy B,N,N
A706579,Fritz,N,N
A703342,,N,N
A694215,Travis,N,Y
A715506,Bud,N,N
A688711,Birdie,N,Y
A684508,Snow,N,N
A704927,,N,N
A719652,,N,N
A634956,Rocky,N,N
A671563,Monty,N,N
A689677,Gustav,N,N
A673687,Marius,N,N
A680442,Rocky,N,N
A713535,Buster,N,N
A676456,Smokey,N,N
A684976,,N,N
A702762,,N,N
A596672,Spencer,N,Y
A714343,Charlotte,N,Y
A672477,Casanova,N,N
A689986,Phoebe,N,N
A698555,Leeloo,N,N
A704096,Booboo,N,N
A680843,Chico,N,N
A681511,Snickers,N,N
A720169,Rita,N,Y
A670859,,N,N
A671712,Zena Susi,N,N
A671133,Chuck,N,N
A678560,Nelson,N,Y
A516660,Marley,N,N
A682864,,N,N
A664618,Sierra,N,Y
A691374,Max,N,Y
A667940,,N,N
A707783,,N,N
A715765,Mickey,N,N
A713918,,N,N
A706628,Bronx,N,N
A679855,Rocky,N,N
A668217,,N,N
A708063,Gladys,N,Y
A687562,Zelda,N,N
A674025,Bruce,Y,Y
A682960,Mr. Skippy,N,N
A678608,Rango,N,N
A711107,,N,N
A695891,Cuddles,N,N
A588842,Rocky,N,N
A664723,,N,N
A704634,,N,N
A707828,Kyle,Y,Y
A690532,Mcgregor,N,N
A697201,George,Y,Y
A706895,Hugo,N,N
A693562,,N,N
A712451,Buddy,N,N
A689769,,N,N
A710379,Ginny,N,N
A706334,Ace,N,N
A679519,Candy,N,N
A669814,River,N,N
A706466,,N,N
A679790,Blue,N,N
A685589,,N,N
A710249,Peewee,N,N
A718581,,N,N
A676893,Halle,N,N
A310454,Sammy,N,Y
A692435,,N,N
A680202,Kio,N,N
A718829,Garbanzo,N,N
A670904,Freddy,N,N
A713688,Coal,N,N
A683799,Savannah,N,Y
A686830,,N,N
A667065,Miles,N,Y
A685096,,N,N
A688749,,N,N
A691375,Ricardo,N,Y
A675666,Rolly,N,N
A670747,Trudge,N,N
A707750,Dill,N,N
A667044,Roxy,N,N
A682369,Elwood,N,N
A678413,Kingoflove,N,N
A688011,Cuddles,N,N
A687658,,N,N
A666924,Elizabeth,Y,Y
A714377,Daly,N,N
A703570,,N,N
A673351,Lily,N,Y
A665688,Precious,N,N
A711411,,N,N
A667084,Jelly,N,N
A663082,Blitz,N,N
