"","ID","years"
"4206","A691537",0
"4207","A710809",2
"4208","A713388",2
"4209","A693548",0
"4210","A676306",0
"4211","A710638",1
"4212","A683433",0
"4213","A675149",7
"4214","A718236",5
"4215","A684933",4
"4216","A682464",5
"4217","A710511",7
"4218","A501071",7
"4219","A694788",0
"4220","A698594",2
"4221","A689029",0
"4222","A708497",0
"4223","A700794",0
"4224","A706602",2
"4225","A699529",1
"4226","A705964",0
"4227","A677792",0
"4228","A718361",0
"4229","A699915",2
"4230","A681187",2
"4231","A665319",1
"4232","A719131",0
"4233","A667901",1
"4234","A693320",7
"4235","A666262",5
"4236","A375393",13
"4237","A703183",0
"4238","A702064",0
"4239","A712210",1
"4240","A710106",0
"4241","A673170",1
"4242","A672481",3
"4243","A680821",0
"4244","A692951",1
"4245","A673268",5
"4246","A677455",2
"4247","A683330",0
"4248","A699595",0
"4249","A709338",7
"4250","A711040",5
"4251","A668280",0
"4252","A718422",11
"4253","A702958",0
"4254","A690895",8
"4255","A710947",0
"4256","A703231",0
"4257","A704393",0
"4258","A694895",0
"4259","A679082",7
"4260","A672662",1
"4261","A718711",0
"4262","A709613",0
"4263","A675867",0
"4264","A677071",1
"4265","A678797",0
"4266","A717762",2
"4267","A697418",2
"4268","A698298",1
"4269","A665497",3
"4270","A663993",9
"4271","A714129",1
"4272","A705273",0
"4273","A690735",0
"4274","A703676",0
"4275","A704200",0
"4276","A698372",2
"4277","A694294",0
"4278","A701678",1
"4279","A717661",0
"4280","A717017",1
"4281","A680501",4
"4282","A711978",0
"4283","A477746",8
"4284","A712082",3
"4285","A707554",3
"4286","A692326",0
"4287","A704399",0
"4288","A672742",1
"4289","A702905",1
"4290","A717956",2
"4291","A679289",0
"4292","A467392",15
"4293","A703172",0
"4294","A713100",0
"4295","A671349",1
"4296","A716795",0
"4297","A706559",0
"4298","A698388",1
"4299","A720347",5
"4300","A714228",0
"4301","A687945",0
"4302","A706455",12
"4303","A598531",4
"4304","A670088",2
"4305","A714284",3
"4306","A706844",0
"4307","A683842",0
"4308","A704745",6
"4309","A719552",10
"4310","A599671",4
"4311","A703444",5
"4312","A687018",0
"4313","A717829",0
"4314","A682186",1
"4315","A690711",0
"4316","A674631",3
"4317","A712225",2
"4318","A705174",2
"4319","A710546",0
"4320","A689940",4
"4321","A667324",0
"4322","A604770",4
"4323","A712297",0
"4324","A539485",6
"4325","A694321",7
"4326","A673112",0
"4327","A660948",0
"4328","A683344",0
"4329","A654218",0
"4330","A709979",1
"4331","A716623",0
"4332","A663347",6
"4333","A699924",2
"4334","A692629",4
"4335","A714848",0
"4336","A665572",1
"4337","A670021",2
"4338","A666185",0
"4339","A680398",0
"4340","A668551",0
"4341","A579608",4
"4342","A703349",1
"4343","A697428",2
"4344","A706827",0
"4345","A695964",0
"4346","A696240",6
"4347","A713329",10
"4348","A687506",3
"4349","A705231",0
"4350","A717696",0
"4351","A693234",8
"4352","A702763",0
"4353","A688305",0
"4354","A667789",1
"4355","A672469",3
"4356","A713450",2
"4357","A665784",15
"4358","A666624",0
"4359","A709381",3
"4360","A721045",13
"4361","A682527",8
"4362","A694064",2
"4363","A712406",0
"4364","A681085",2
"4365","A717689",0
"4366","A682431",0
"4367","A670126",7
"4368","A700775",0
"4369","A519536",6
"4370","A711099",2
"4371","A707247",0
"4372","A664903",2
"4373","A698968",0
"4374","A667016",0
"4375","A683040",0
"4376","A666507",0
"4377","A670986",1
"4378","A713178",2
"4379","A687964",0
"4380","A683897",0
"4381","A671113",0
"4382","A679059",1
"4383","A714714",0
"4384","A707759",6
"4385","A691111",2
"4386","A686628",0
"4387","A717007",16
"4388","A694391",12
"4389","A684225",0
"4390","A679419",2
"4391","A687291",2
"4392","A715371",0
"4393","A680150",0
"4394","A666974",3
"4395","A677813",0
"4396","A688904",1
"4397","A701437",0
"4398","A677095",0
"4399","A666605",0
"4400","A713186",2
"4401","A663667",2
"4402","A711826",0
"4403","A666806",1
"4404","A687213",0
"4405","A666747",0
"4406","A685248",0
"4407","A705514",0
"4408","A664111",0
"4409","A648051",2
"4410","A672236",0
"4411","A598308",4
"4412","A590479",7
"4413","A710551",5
"4414","A713987",4
"4415","A622351",2
"4416","A720317",3
"4417","A700436",0
"4418","A527215",8
"4419","A664496",8
"4420","A679791",1
"4421","A710843",1
"4422","A683827",0
"4423","A681167",2
"4424","A495740",9
"4425","A719512",0
"4426","A701928",0
"4427","A665757",1
"4428","A672456",2
"4429","A667753",1
"4430","A719605",1
"4431","A702332",0
"4432","A713490",4
"4433","A688348",5
"4434","A665615",8
"4435","A696961",1
"4436","A667487",1
"4437","A716921",1
"4438","A681443",0
"4439","A708897",0
"4440","A688084",2
"4441","A700898",0
"4442","A713922",0
"4443","A673285",1
"4444","A677940",0
"4445","A701423",2
"4446","A666639",0
"4447","A683033",8
"4448","A707825",8
"4449","A705753",0
"4450","A705811",0
"4451","A562564",8
"4452","A699566",2
"4453","A719251",1
"4454","A698137",2
"4455","A680153",0
"4456","A717540",3
"4457","A683102",0
"4458","A715290",12
"4459","A668166",0
"4460","A672117",3
"4461","A668517",0
"4462","A662025",0
"4463","A719056",4
"4464","A685674",4
"4465","A676317",0
"4466","A712661",0
"4467","A720446",0
"4468","A683500",2
"4469","A681377",4
"4470","A687499",0
"4471","A693835",1
"4472","A678496",1
"4473","A602944",8
"4474","A461171",10
"4475","A665343",0
"4476","A672335",2
"4477","A712371",0
"4478","A664998",0
"4479","A716727",3
"4480","A718468",1
"4481","A677268",3
"4482","A663889",2
"4483","A704363",0
"4484","A716235",0
"4485","A650242",8
"4486","A705125",0
"4487","A692080",1
"4488","A702224",0
"4489","A703814",0
"4490","A711259",0
"4491","A688774",0
"4492","A666088",0
"4493","A665473",0
"4494","A671120",4
"4495","A662257",0
"4496","A680621",0
"4497","A680171",1
"4498","A716661",0
"4499","A720422",NA
"4500","A678415",4
"4501","A703360",0
"4502","A687224",1
"4503","A671924",1
"4504","A682569",4
"4505","A627632",9
"4506","A681798",0
"4507","A712746",0
"4508","A684356",8
"4509","A678498",0
"4510","A713957",1
"4511","A518184",6
"4512","A666647",0
"4513","A671193",0
"4514","A679967",4
"4515","A718113",3
"4516","A720665",1
"4517","A686806",0
"4518","A715003",2
"4519","A629596",4
"4520","A710882",0
"4521","A720667",3
"4522","A691515",0
"4523","A713562",1
"4524","A414198",9
"4525","A699284",2
"4526","A696780",3
"4527","A695627",4
"4528","A690170",3
"4529","A694463",6
"4530","A676769",0
"4531","A672548",0
"4532","A683551",5
"4533","A705808",0
"4534","A658727",0
"4535","A698060",0
"4536","A711239",12
"4537","A678563",15
"4538","A695716",0
"4539","A698921",10
"4540","A668592",2
"4541","A636667",2
"4542","A667887",14
"4543","A668328",0
"4544","A704657",1
"4545","A707803",0
"4546","A692998",2
"4547","A716864",2
"4548","A680186",0
"4549","A711140",0
"4550","A677501",0
"4551","A690853",0
"4552","A696109",1
"4553","A671540",0
"4554","A688317",0
"4555","A665370",0
"4556","A683794",0
"4557","A662652",2
"4558","A667401",1
"4559","A679893",0
"4560","A716006",1
"4561","A686139",0
"4562","A682606",0
"4563","A684391",2
"4564","A696725",0
"4565","A609552",2
"4566","A686690",0
"4567","A684584",0
"4568","A670113",2
"4569","A695171",1
"4570","A696054",3
"4571","A565221",8
"4572","A703661",0
"4573","A694045",0
"4574","A694526",0
"4575","A695162",2
"4576","A712066",0
"4577","A674959",5
"4578","A675214",2
"4579","A665009",0
"4580","A703352",3
"4581","A706607",0
"4582","A701611",7
"4583","A681603",1
"4584","A666502",1
"4585","A703054",1
"4586","A643862",5
"4587","A690366",0
"4588","A688989",8
"4589","A708722",0
"4590","A692269",0
"4591","A694844",0
"4592","A678611",0
"4593","A702835",0
"4594","A673562",6
"4595","A698807",0
"4596","A701194",0
"4597","A682559",0
"4598","A708771",2
"4599","A650311",5
"4600","A687295",3
"4601","A719869",10
"4602","A717561",2
"4603","A699078",6
"4604","A689317",1
"4605","A715332",0
"4606","A668894",12
"4607","A665711",0
"4608","A635993",7
"4609","A698390",0
"4610","A635761",2
"4611","A676018",0
"4612","A688332",12
"4613","A628590",5
"4614","A702331",0
"4615","A705263",2
"4616","A694607",0
"4617","A705835",1
"4618","A690903",0
"4619","A717734",1
"4620","A687202",0
"4621","A705696",8
"4622","A691628",0
"4623","A699397",7
"4624","A713457",1
"4625","A679989",0
"4626","A696612",1
"4627","A700759",3
"4628","A709432",0
"4629","A711515",0
"4630","A671541",10
"4631","A615794",4
"4632","A692988",1
"4633","A670262",9
"4634","A660088",0
"4635","A670330",0
"4636","A650069",2
"4637","A691287",7
"4638","A673422",1
"4639","A719693",0
"4640","A713812",0
"4641","A709045",0
"4642","A663796",0
"4643","A675845",3
"4644","A702603",2
"4645","A689422",7
"4646","A692327",1
"4647","A684980",3
"4648","A634272",4
"4649","A666013",0
"4650","A697864",0
"4651","A681163",0
"4652","A714372",0
"4653","A697690",0
"4654","A704406",0
"4655","A707902",0
"4656","A689470",0
"4657","A698448",5
"4658","A709120",2
"4659","A676428",0
"4660","A697640",1
"4661","A678555",1
"4662","A667922",0
"4663","A713139",0
"4664","A713209",0
"4665","A714671",0
"4666","A619493",8
"4667","A685753",0
"4668","A679011",0
"4669","A669422",1
"4670","A665870",7
"4671","A688878",0
"4672","A675787",2
"4673","A668624",1
"4674","A686631",0
"4675","A682809",1
"4676","A718664",1
"4677","A706467",0
"4678","A668755",2
"4679","A490776",8
"4680","A678581",0
"4681","A670459",2
"4682","A674785",0
"4683","A655039",0
"4684","A713572",1
"4685","A697308",3
"4686","A716413",1
"4687","A680498",0
"4688","A669153",8
"4689","A712859",0
"4690","A683349",0
"4691","A678583",2
"4692","A702948",0
"4693","A699764",2
"4694","A674310",0
"4695","A685921",0
"4696","A687166",0
"4697","A688951",2
"4698","A671512",1
"4699","A706430",3
"4700","A666501",0
"4701","A716931",0
"4702","A701589",2
"4703","A699737",3
"4704","A677189",1
"4705","A676043",2
"4706","A715338",0
"4707","A701501",0
"4708","A661627",0
"4709","A676114",0
"4710","A701795",0
"4711","A669602",0
"4712","A719850",5
"4713","A704408",0
"4714","A650768",8
"4715","A668009",0
"4716","A661949",0
"4717","A711748",0
"4718","A668881",1
"4719","A695822",0
"4720","A702495",7
"4721","A682795",0
"4722","A646234",1
"4723","A716914",0
"4724","A686161",0
"4725","A715393",8
"4726","A698136",2
"4727","A646914",1
"4728","A687659",0
"4729","A698059",1
"4730","A682959",0
"4731","A710674",3
"4732","A712576",0
"4733","A682415",0
"4734","A663731",15
"4735","A692600",0
"4736","A713887",0
"4737","A633943",4
"4738","A704204",0
"4739","A670792",0
"4740","A718077",1
"4741","A714266",4
"4742","A699772",0
"4743","A713098",0
"4744","A669913",0
"4745","A713033",1
"4746","A695933",1
"4747","A682129",3
"4748","A695339",2
"4749","A614657",5
"4750","A697730",0
"4751","A688937",1
"4752","A697261",0
"4753","A608917",5
"4754","A693081",0
"4755","A685039",12
"4756","A671842",0
"4757","A709999",0
"4758","A690657",5
"4759","A719912",1
"4760","A619791",10
"4761","A697541",5
"4762","A708071",0
"4763","A714373",0
"4764","A700570",0
"4765","A697995",1
"4766","A706234",0
"4767","A684558",0
"4768","A705875",0
"4769","A688686",0
"4770","A692277",3
"4771","A576705",5
"4772","A639030",8
"4773","A671903",8
"4774","A624026",3
"4775","A667507",6
"4776","A675350",2
"4777","A710391",0
"4778","A676638",0
"4779","A676915",0
"4780","A717849",7
"4781","A688431",1
"4782","A708512",5
"4783","A676664",0
"4784","A674731",1
"4785","A700846",1
"4786","A662922",0
"4787","A711545",0
"4788","A718871",1
"4789","A713200",0
"4790","A698585",16
"4791","A710650",2
"4792","A715214",0
"4793","A706164",1
"4794","A712675",6
"4795","A667831",2
"4796","A715788",1
"4797","A673910",2
"4798","A673969",0
"4799","A684616",0
"4800","A697062",1
"4801","A718946",0
"4802","A702444",1
"4803","A690742",5
"4804","A653370",0
"4805","A672721",0
"4806","A701483",0
"4807","A690088",0
"4808","A559692",8
"4809","A684044",0
"4810","A676424",1
"4811","A681852",0
"4812","A710286",1
"4813","A671051",2
"4814","A675346",2
"4815","A685587",0
"4816","A689764",0
"4817","A682825",0
"4818","A701466",0
"4819","A693759",4
"4820","A668331",0
"4821","A680908",0
"4822","A702686",0
"4823","A669853",0
"4824","A719373",0
"4825","A691445",3
"4826","A664940",1
"4827","A699873",0
"4828","A668031",2
"4829","A688139",2
"4830","A685520",1
"4831","A707865",17
"4832","A703381",1
"4833","A706205",2
"4834","A698222",6
"4835","A687693",0
"4836","A703806",0
"4837","A694499",3
"4838","A683203",1
"4839","A694034",0
"4840","A715577",2
"4841","A689261",0
"4842","A696288",3
"4843","A706729",0
"4844","A715681",2
"4845","A681854",1
"4846","A711640",0
"4847","A692760",2
"4848","A676984",2
"4849","A688492",8
"4850","A685946",3
"4851","A706475",2
"4852","A716046",0
"4853","A713332",0
"4854","A691784",0
"4855","A696088",0
"4856","A643052",5
"4857","A663692",6
"4858","A691046",2
"4859","A711725",0
"4860","A673158",3
"4861","A715740",0
"4862","A704593",9
"4863","A670682",0
"4864","A702783",0
"4865","A701146",0
"4866","A665005",0
"4867","A680126",0
"4868","A682119",2
"4869","A720110",1
"4870","A682619",3
"4871","A717893",0
"4872","A695968",1
"4873","A681477",0
"4874","A685489",0
"4875","A663134",1
"4876","A676080",0
"4877","A692182",0
"4878","A705437",2
"4879","A531398",9
"4880","A687437",0
"4881","A698156",0
"4882","A694263",6
"4883","A680909",0
"4884","A709318",0
"4885","A679738",0
"4886","A708232",0
"4887","A698690",0
"4888","A704969",0
"4889","A707492",1
"4890","A682424",0
"4891","A710929",0
"4892","A718579",5
"4893","A686958",6
"4894","A662284",2
"4895","A683594",2
"4896","A709832",3
"4897","A662739",0
"4898","A697713",1
"4899","A670121",0
"4900","A670076",1
"4901","A665023",0
"4902","A682709",5
"4903","A705676",2
"4904","A713018",0
"4905","A675673",2
"4906","A716144",1
"4907","A709042",0
"4908","A716897",1
"4909","A669211",2
"4910","A715209",0
"4911","A695981",2
"4912","A683776",0
"4913","A696482",1
"4914","A666263",0
"4915","A666864",0
"4916","A713795",0
"4917","A710635",1
"4918","A691820",3
"4919","A671134",0
"4920","A713592",2
"4921","A711995",0
"4922","A677110",0
"4923","A713865",0
"4924","A670329",1
"4925","A675866",1
"4926","A685201",0
"4927","A713920",0
"4928","A713107",2
"4929","A687597",0
"4930","A667268",2
"4931","A684694",0
"4932","A677917",1
"4933","A670610",2
"4934","A680243",0
"4935","A701372",0
"4936","A706090",0
"4937","A672230",2
"4938","A685573",1
"4939","A661851",0
"4940","A712725",7
"4941","A700188",12
"4942","A670612",4
"4943","A631781",9
"4944","A676182",5
"4945","A694172",0
"4946","A692323",0
"4947","A693010",0
"4948","A672265",0
"4949","A670379",7
"4950","A719527",1
"4951","A705019",0
"4952","A674781",4
"4953","A670272",10
"4954","A690906",0
"4955","A699238",0
"4956","A705730",0
"4957","A692390",8
"4958","A673914",2
"4959","A710312",0
"4960","A642732",0
"4961","A702023",1
"4962","A718955",1
"4963","A349480",11
"4964","A685733",0
"4965","A719114",1
"4966","A707321",0
"4967","A687716",0
"4968","A649522",2
"4969","A679061",0
"4970","A691120",0
"4971","A716818",1
"4972","A664681",2
"4973","A704840",8
"4974","A686939",0
"4975","A713341",0
"4976","A597754",5
"4977","A687458",0
"4978","A679917",1
"4979","A668543",0
"4980","A666962",1
"4981","A680140",0
"4982","A643536",1
"4983","A718689",5
"4984","A672075",4
"4985","A660209",2
"4986","A664631",1
"4987","A702130",0
"4988","A707191",2
"4989","A684216",2
"4990","A689247",1
"4991","A625626",7
"4992","A716236",0
"4993","A667356",1
"4994","A705005",0
"4995","A664953",0
"4996","A713267",1
"4997","A701357",5
"4998","A694211",5
"4999","A716075",0
"5000","A674267",3
"5001","A659834",0
"5002","A688609",0
"5003","A618422",3
"5004","A708204",9
"5005","A673496",1
"5006","A718192",5
"5007","A702396",0
"5008","A705726",0
"5009","A713225",2
"5010","A680719",0
"5011","A630031",2
"5012","A675175",0
"5013","A714760",2
"5014","A696385",6
"5015","A708203",3
"5016","A684795",0
"5017","A674387",1
"5018","A683943",2
"5019","A700821",2
"5020","A700453",0
"5021","A709384",0
"5022","A687492",0
"5023","A712283",3
"5024","A611682",4
"5025","A671124",0
"5026","A660051",0
"5027","A696151",0
"5028","A691429",0
"5029","A700239",10
"5030","A682212",3
"5031","A682418",0
"5032","A672057",2
"5033","A705389",1
"5034","A658734",4
"5035","A699584",0
"5036","A708027",0
"5037","A712541",0
"5038","A707782",0
"5039","A702915",0
"5040","A712355",8
"5041","A667884",0
"5042","A687811",0
"5043","A665653",0
"5044","A664450",5
"5045","A706257",0
"5046","A706610",2
"5047","A691586",1
"5048","A678115",0
"5049","A662880",0
"5050","A709342",4
"5051","A716675",3
"5052","A690892",0
"5053","A716923",1
