"","Name","AnimalID","sentiment_score","sentiment_desc"
"8997","Bella","A661916",0,"Neutral"
"8998","Bella","A607727",0,"Neutral"
"8999","Bella","A686840",0,"Neutral"
"9000","Bella","A706973",0,"Neutral"
"9001","Bella","A690644",0,"Neutral"
"9002","Bella","A688365",0,"Neutral"
"9003","Bella","A710303",0,"Neutral"
"9004","Bella","A666371",0,"Neutral"
"9005","Bella","A678172",0,"Neutral"
"9006","Bella","A711765",0,"Neutral"
"9007","Bella","A466411",0,"Neutral"
"9008","Bella","A697799",0,"Neutral"
"9009","Bella","A708006",0,"Neutral"
"9010","Bella","A712235",0,"Neutral"
"9011","Bella","A707285",0,"Neutral"
"9012","Bella","A669497",0,"Neutral"
"9013","Bella","A718847",0,"Neutral"
"9014","Bella","A679794",0,"Neutral"
"9015","Bella","A687541",0,"Neutral"
"9016","Bella","A694411",0,"Neutral"
"9017","Bella","A669874",0,"Neutral"
"9018","Bella","A564617",0,"Neutral"
"9019","Bella","A423701",0,"Neutral"
"9020","Bella","A670672",0,"Neutral"
"9021","Bella","A667061",0,"Neutral"
"9022","Bella","A702464",0,"Neutral"
"9023","Bella","A667597",0,"Neutral"
"9024","Bella","A647578",0,"Neutral"
"9025","Bella","A693419",0,"Neutral"
"9026","Bella","A674039",0,"Neutral"
"9027","Bella","A666974",0,"Neutral"
"9028","Bella","A665195",0,"Neutral"
"9029","Bella","A712139",0,"Neutral"
"9030","Bella","A693748",0,"Neutral"
"9031","Bella","A685852",0,"Neutral"
"9032","Bella","A712926",0,"Neutral"
"9033","Bella","A712988",0,"Neutral"
"9034","Bella","A664668",0,"Neutral"
"9035","Bella","A707321",0,"Neutral"
"9036","Bella","A690122",0,"Neutral"
"9037","Bella","A670868",0,"Neutral"
"9038","Bella","A697892",0,"Neutral"
"9039","Bella","A685681",0,"Neutral"
"9040","Bella","A716510",0,"Neutral"
"9041","Bella","A708030",0,"Neutral"
"9042","Bella","A691774",0,"Neutral"
"9043","Bella","A703764",0,"Neutral"
"9044","Bella","A696914",0,"Neutral"
"9045","Bella","A695987",0,"Neutral"
"9046","Bella","A696892",0,"Neutral"
"9047","Bella","A660101",0,"Neutral"
"9048","Bella","A665216",0,"Neutral"
"9049","Bella","A710977",0,"Neutral"
"9050","Bella","A666654",0,"Neutral"
"9051","Bella","A674198",0,"Neutral"
"9052","Bella","A707292",0,"Neutral"
"9053","Bella","A696631",0,"Neutral"
"9054","Bella","A667882",0,"Neutral"
"9055","Bella","A449968",0,"Neutral"
"9056","Bella","A519949",0,"Neutral"
"9057","Bella","A663864",0,"Neutral"
"9058","Bella","A712236",0,"Neutral"
"9059","Bella","A714214",0,"Neutral"
"9060","Bella","A692523",0,"Neutral"
"9061","Bella","A677946",0,"Neutral"
"9062","Bella","A701495",0,"Neutral"
"9063","Bella","A686690",0,"Neutral"
"9064","Bella","A706672",0,"Neutral"
"9065","Bella","A672010",0,"Neutral"
"9066","Bella","A701112",0,"Neutral"
"9067","Bella","A704845",0,"Neutral"
"9068","Bella","A668476",0,"Neutral"
"9069","Bella","A703651",0,"Neutral"
"9070","Bella","A706619",0,"Neutral"
"9071","Bella","A672747",0,"Neutral"
"9072","Bella","A719870",0,"Neutral"
"9073","Bella","A695907",0,"Neutral"
"9074","Bella","A679630",0,"Neutral"
"9075","Bella","A671450",0,"Neutral"
"9076","Bella","A684362",0,"Neutral"
"9077","Bella","A565312",0,"Neutral"
"9078","Bella","A668153",0,"Neutral"
"9079","Bella","A719485",0,"Neutral"
"9080","Bella","A704107",0,"Neutral"
"9081","Bella","A680494",0,"Neutral"
"9082","Bella","A676330",0,"Neutral"
"9083","Bella","A680563",0,"Neutral"
"9084","Bella","A691383",0,"Neutral"
"9085","Bella","A683494",0,"Neutral"
"9086","Bella","A718536",0,"Neutral"
"9087","Bella","A709595",0,"Neutral"
"9088","Bella","A659904",0,"Neutral"
"9089","Bella","A713831",0,"Neutral"
"9090","Bella","A715329",0,"Neutral"
"9091","Bella","A712146",0,"Neutral"
"9092","Bella","A703522",0,"Neutral"
"9093","Bella","A710934",0,"Neutral"
"9094","Bella","A718017",0,"Neutral"
"9095","Bella","A714077",0,"Neutral"
"9096","Bella","A692469",0,"Neutral"
"9097","Bella B.","A714043",0,"Neutral"
"9098","Bella Boo","A717286",-1,"Negative"
"9099","Bella Swan","A695370",0,"Neutral"
"9100","Bellatrix","A703231",0,"Neutral"
"9101","Belle","A698921",0,"Neutral"
"9102","Belle","A696294",0,"Neutral"
"9103","Belle","A711603",0,"Neutral"
"9104","Belle","A707611",0,"Neutral"
"9105","Belle","A689422",0,"Neutral"
"9106","Belle","A667178",0,"Neutral"
"9107","Belle","A685588",0,"Neutral"
"9108","Belle","A688024",0,"Neutral"
"9109","Belle","A687096",0,"Neutral"
"9110","Belle","A689991",0,"Neutral"
"9111","Belle","A706918",0,"Neutral"
"9112","Belle","A705379",0,"Neutral"
"9113","Belle","A720774",0,"Neutral"
"9114","Belle","A677018",0,"Neutral"
"9115","Belle","A694432",0,"Neutral"
"9116","Belle","A524634",0,"Neutral"
"9117","Belle","A692203",0,"Neutral"
"9118","Belle","A708894",0,"Neutral"
"9119","Belle","A672202",0,"Neutral"
"9120","Bellivia","A703516",0,"Neutral"
"9121","Bello","A680762",0,"Neutral"
"9122","Bellona","A712144",0,"Neutral"
"9123","Bells","A667406",0,"Neutral"
"9124","Belvedere","A712778",0,"Neutral"
"9125","Ben","A633633",0,"Neutral"
"9126","Ben","A682186",0,"Neutral"
"9127","Ben","A699171",0,"Neutral"
"9128","Ben","A682184",0,"Neutral"
"9129","Ben","A681921",0,"Neutral"
"9130","Ben Ben","A677156",0,"Neutral"
"9131","Benchley","A713874",0,"Neutral"
"9132","Benclet","A711601",0,"Neutral"
"9133","Benito","A699452",0,"Neutral"
"9134","Benjamin","A690150",0,"Neutral"
"9135","Benjamin","A665900",0,"Neutral"
"9136","Benjamin","A670475",0,"Neutral"
"9137","Benjamin","A697063",0,"Neutral"
"9138","Benji","A718267",0,"Neutral"
"9139","Benji","A674876",0,"Neutral"
"9140","Benji","A694209",0,"Neutral"
"9141","Benji","A697071",0,"Neutral"
"9142","Benji","A719648",0,"Neutral"
"9143","Bennie","A716091",0,"Neutral"
"9144","Benny","A698262",0,"Neutral"
"9145","Benny","A689905",0,"Neutral"
"9146","Benny","A711604",0,"Neutral"
"9147","Benny","A684091",0,"Neutral"
"9148","Benny","A709637",0,"Neutral"
"9149","Benny","A702825",0,"Neutral"
"9150","Benny","A719340",0,"Neutral"
"9151","Benny","A668045",0,"Neutral"
"9152","Benny","A701248",0,"Neutral"
"9153","Benny","A687573",0,"Neutral"
"9154","Benny","A662308",0,"Neutral"
"9155","Benson","A670087",0,"Neutral"
"9156","Bentley","A675171",0,"Neutral"
"9157","Bentley","A679805",0,"Neutral"
"9158","Bentley","A698627",0,"Neutral"
"9159","Bentley","A705929",0,"Neutral"
"9160","Bentley","A718681",0,"Neutral"
"9161","Bentley","A689636",0,"Neutral"
"9162","Bentley","A695749",0,"Neutral"
"9163","Bentley","A672128",0,"Neutral"
"9164","Bentley","A706504",0,"Neutral"
"9165","Bentley","A694537",0,"Neutral"
"9166","Bentley","A698751",0,"Neutral"
"9167","Bentley","A710674",0,"Neutral"
"9168","Bentley","A702790",0,"Neutral"
"9169","Bentley","A700447",0,"Neutral"
"9170","Bentley","A678563",0,"Neutral"
"9171","Bentley","A661042",0,"Neutral"
"9172","Bentley","A689226",0,"Neutral"
"9173","Bentley","A704672",0,"Neutral"
"9174","Bentley","A696144",0,"Neutral"
"9175","Bentley","A677036",0,"Neutral"
"9176","Bentley","A693213",0,"Neutral"
"9177","Bently","A688407",0,"Neutral"
"9178","Benvolio","A664298",0,"Neutral"
"9179","Benz","A687132",0,"Neutral"
"9180","Benzo","A707337",0,"Neutral"
"9181","Beowoof","A685674",0,"Neutral"
"9182","Berdie","A668457",0,"Neutral"
"9183","Berkley","A692666",0,"Neutral"
"9184","Berkley","A707746",0,"Neutral"
"9185","Bernabe","A715287",0,"Neutral"
"9186","Bernadette","A718938",0,"Neutral"
"9187","Bernard","A662272",0,"Neutral"
"9188","Bernard","A682628",0,"Neutral"
"9189","Bernard","A696532",0,"Neutral"
"9190","Bernard","A678632",0,"Neutral"
"9191","Bernard","A690415",0,"Neutral"
"9192","Bernard","A721087",0,"Neutral"
"9193","Bernice","A687326",0,"Neutral"
"9194","Bernice","A716644",0,"Neutral"
"9195","Bernice","A679486",0,"Neutral"
"9196","Bernie","A672416",0,"Neutral"
"9197","Bernie","A719998",0,"Neutral"
"9198","Bernie","A705714",0,"Neutral"
"9199","Bernie","A707859",0,"Neutral"
"9200","Bernie","A686103",0,"Neutral"
"9201","Bernie","A690552",0,"Neutral"
"9202","Bernie","A680505",0,"Neutral"
"9203","Bernie","A707094",0,"Neutral"
"9204","Bernie","A711805",0,"Neutral"
"9205","Berry","A697942",0,"Neutral"
"9206","Berry","A696946",0,"Neutral"
"9207","Berry","A713360",0,"Neutral"
"9208","Bert","A549989",0,"Neutral"
"9209","Bert","A705245",0,"Neutral"
"9210","Bert","A703686",0,"Neutral"
"9211","Bert","A716036",0,"Neutral"
"9212","Bert","A695172",0,"Neutral"
"9213","Bert","A690913",0,"Neutral"
"9214","Bert","A665470",0,"Neutral"
"9215","Bertha","A695692",0,"Neutral"
"9216","Bertha","A685553",0,"Neutral"
"9217","Bertha","A702911",0,"Neutral"
"9218","Bertram","A702915",0,"Neutral"
"9219","Bertrand","A696524",0,"Neutral"
"9220","Beryl","A683447",0,"Neutral"
"9221","Bess","A702967",0,"Neutral"
"9222","Bessie","A606728",0,"Neutral"
"9223","Bessy","A701831",0,"Neutral"
"9224","Bessy","A435209",0,"Neutral"
"9225","Best Friend","A670405",2,"Very Positive"
"9226","Beth","A666090",0,"Neutral"
"9227","Beth","A667579",0,"Neutral"
"9228","Beth","A664399",0,"Neutral"
"9229","Beth","A703804",0,"Neutral"
"9230","Beth","A690902",0,"Neutral"
"9231","Beth","A682893",0,"Neutral"
"9232","Bethany","A695842",0,"Neutral"
"9233","Betsy","A705996",0,"Neutral"
"9234","Betsy","A702968",0,"Neutral"
"9235","Betsy","A640810",0,"Neutral"
"9236","Betsy","A694650",0,"Neutral"
"9237","Betsy","A654413",0,"Neutral"
"9238","Betsy","A666766",0,"Neutral"
"9239","Betsy","A561786",0,"Neutral"
"9240","Betsy","A673805",0,"Neutral"
"9241","Betsy Lou","A715685",0,"Neutral"
"9242","Bette","A713967",0,"Neutral"
"9243","Bettie","A141142",0,"Neutral"
"9244","Bettie","A717755",0,"Neutral"
"9245","Bettie Page","A676077",0,"Neutral"
"9246","Bettina","A681710",0,"Neutral"
"9247","Betty","A704549",0,"Neutral"
"9248","Betty","A687252",0,"Neutral"
"9249","Betty","A714016",0,"Neutral"
"9250","Betty","A638621",0,"Neutral"
"9251","Betty","A693967",0,"Neutral"
"9252","Betty","A671312",0,"Neutral"
"9253","Betty","A708469",0,"Neutral"
"9254","Betty","A665883",0,"Neutral"
"9255","Betty","A681935",0,"Neutral"
"9256","Betty","A708721",0,"Neutral"
"9257","Betty","A717992",0,"Neutral"
"9258","Betty","A704486",0,"Neutral"
"9259","Betty","A629636",0,"Neutral"
"9260","Betty","A701462",0,"Neutral"
"9261","Betty","A690524",0,"Neutral"
"9262","Betty","A717090",0,"Neutral"
"9263","Betty","A699882",0,"Neutral"
"9264","Betty","A663764",0,"Neutral"
"9265","Betty","A703065",0,"Neutral"
"9266","Betty","A719185",0,"Neutral"
"9267","Betty","A682905",0,"Neutral"
"9268","Betty","A658616",0,"Neutral"
"9269","Betty","A689980",0,"Neutral"
"9270","Betty","A690932",0,"Neutral"
"9271","Betty","A470702",0,"Neutral"
"9272","Betty Boop","A634207",0,"Neutral"
"9273","Betty Boop","A698680",0,"Neutral"
"9274","Beulah","A702914",0,"Neutral"
"9275","Beullah","A702473",0,"Neutral"
"9276","Bevo","A719736",0,"Neutral"
"9277","Bevo","A706601",0,"Neutral"
"9278","Bevo","A699518",0,"Neutral"
"9279","Bevo","A713826",0,"Neutral"
"9280","Bevo","A676147",0,"Neutral"
"9281","Bevo","A679414",0,"Neutral"
"9282","Bevo","A715311",0,"Neutral"
"9283","Bevo","A704287",0,"Neutral"
"9284","Bevo","A628569",0,"Neutral"
"9285","Bey","A674949",0,"Neutral"
"9286","Beyonce","A711169",0,"Neutral"
"9287","Bianca","A711840",0,"Neutral"
"9288","Bianca","A670744",0,"Neutral"
"9289","Bianca","A709306",0,"Neutral"
"9290","Bianca","A690416",0,"Neutral"
"9291","Bibble","A670130",0,"Neutral"
"9292","Bibie","A689315",0,"Neutral"
"9293","Bidz","A594259",0,"Neutral"
"9294","Big Ben","A691492",1,"Positive"
"9295","Big Boy","A714549",1,"Positive"
"9296","Big Boy","A673402",1,"Positive"
"9297","Big Boy","A690742",1,"Positive"
"9298","Big Boy","A678529",1,"Positive"
"9299","Big Boy","A709120",1,"Positive"
"9300","Big Boy","A690421",1,"Positive"
"9301","Big Cat","A704577",1,"Positive"
"9302","Big Chief","A691602",1,"Positive"
"9303","Big Daddy","A679947",1,"Positive"
"9304","Big Dog","A680856",1,"Positive"
"9305","Big Foot","A701321",1,"Positive"
"9306","Big Foot","A486898",1,"Positive"
"9307","Big Head","A701421",1,"Positive"
"9308","Big Head","A708204",1,"Positive"
"9309","Big Joe","A681570",1,"Positive"
"9310","Big John","A710987",0,"Neutral"
"9311","Big Mac","A697252",1,"Positive"
"9312","Big Otis","A664917",1,"Positive"
"9313","Big Red","A706845",1,"Positive"
"9314","Big Red","A681768",1,"Positive"
"9315","Big Red","A671426",1,"Positive"
"9316","Big Red","A705202",1,"Positive"
"9317","Big Worm","A659152",0,"Neutral"
"9318","Bigfoot","A692164",0,"Neutral"
"9319","Biggie","A695285",0,"Neutral"
"9320","Biggie","A707163",0,"Neutral"
"9321","Biggie","A672313",0,"Neutral"
"9322","Biggie","A672573",0,"Neutral"
"9323","Biggie","A653281",0,"Neutral"
"9324","Biggie Small","A715180",-1,"Negative"
"9325","Biggie Small","A699111",-1,"Negative"
"9326","Biggles","A682392",0,"Neutral"
"9327","Bijoux","A712541",0,"Neutral"
"9328","Biko","A717433",0,"Neutral"
"9329","Bil Bo","A698553",0,"Neutral"
"9330","Bilbo","A710390",0,"Neutral"
"9331","Bilby","A701794",0,"Neutral"
"9332","Bill","A714514",0,"Neutral"
"9333","Bill","A674118",0,"Neutral"
"9334","Bill","A674012",0,"Neutral"
"9335","Billie","A682139",0,"Neutral"
"9336","Billie","A677254",0,"Neutral"
"9337","Billie Jean","A714884",0,"Neutral"
"9338","Billy","A679003",0,"Neutral"
"9339","Billy","A664890",0,"Neutral"
"9340","Billy","A609918",0,"Neutral"
"9341","Billy","A664777",0,"Neutral"
"9342","Billy","A663320",0,"Neutral"
"9343","Billy","A664033",0,"Neutral"
"9344","Billy","A693245",0,"Neutral"
"9345","Billy","A609823",0,"Neutral"
"9346","Billy","A707529",0,"Neutral"
"9347","Billy Bob","A652030",0,"Neutral"
"9348","Billy Goat","A698337",0,"Neutral"
"9349","Billy Jean","A529609",0,"Neutral"
"9350","Bindi","A702324",0,"Neutral"
"9351","Bindi","A708034",0,"Neutral"
"9352","Bindi","A711824",0,"Neutral"
"9353","Bindy","A714017",0,"Neutral"
"9354","Bindy","A713046",0,"Neutral"
"9355","Bingo","A685875",0,"Neutral"
"9356","Bingo","A700320",0,"Neutral"
"9357","Bingo","A663614",0,"Neutral"
"9358","Bingo","A677576",0,"Neutral"
"9359","Bingo","A711841",0,"Neutral"
"9360","Binks","A672698",0,"Neutral"
"9361","Bino","A711562",0,"Neutral"
"9362","Binx","A707901",0,"Neutral"
"9363","Binx","A667078",0,"Neutral"
"9364","Birch","A715896",-1,"Negative"
"9365","Birch","A685164",-1,"Negative"
"9366","Bird","A668189",0,"Neutral"
"9367","Birdie","A665258",0,"Neutral"
"9368","Birdie","A681287",0,"Neutral"
"9369","Birdie","A713242",0,"Neutral"
"9370","Birdie","A688711",0,"Neutral"
"9371","Biscotti","A694838",0,"Neutral"
"9372","Biscuit","A708712",0,"Neutral"
"9373","Biscuit","A680730",0,"Neutral"
"9374","Biscuit","A716965",0,"Neutral"
"9375","Biscuit","A669580",0,"Neutral"
"9376","Biscuit","A710282",0,"Neutral"
"9377","Biscuit","A715619",0,"Neutral"
"9378","Biscuit","A651686",0,"Neutral"
"9379","Biscuit","A694502",0,"Neutral"
"9380","Biscuit","A645140",0,"Neutral"
"9381","Biscuit","A697940",0,"Neutral"
"9382","Biscuit","A718285",0,"Neutral"
"9383","Biscuit","A677264",0,"Neutral"
"9384","Biscuit","A547838",0,"Neutral"
"9385","Biscuit","A677252",0,"Neutral"
"9386","Biscuit","A661614",0,"Neutral"
"9387","Bishop","A631986",0,"Neutral"
"9388","Bishop","A649718",0,"Neutral"
"9389","Bishop","A688241",0,"Neutral"
"9390","Bishop","A685361",0,"Neutral"
"9391","Bishop","A682561",0,"Neutral"
"9392","Bishop","A681064",0,"Neutral"
"9393","Bishop","A686836",0,"Neutral"
"9394","Biskit","A673986",0,"Neutral"
"9395","Biskit","A681293",0,"Neutral"
"9396","Biskit","A677278",0,"Neutral"
"9397","Bite Cat","A710135",-1,"Negative"
"9398","Bitsie","A703805",0,"Neutral"
"9399","Bitsie","A681220",0,"Neutral"
"9400","Bitsy","A677151",0,"Neutral"
"9401","Bizzy","A689449",0,"Neutral"
"9402","Bj","A720166",0,"Neutral"
"9403","Bj","A672845",0,"Neutral"
"9404","Bj","A698943",0,"Neutral"
"9405","Black","A718626",-1,"Negative"
"9406","Black","A664611",-1,"Negative"
"9407","Black","A707045",-1,"Negative"
"9408","Black","A717963",-1,"Negative"
"9409","Black Fire","A664022",-2,"Very Negative"
"9410","Black Jack","A669706",-1,"Negative"
"9411","Black Jack","A662257",-1,"Negative"
"9412","Blackberry","A664722",0,"Neutral"
"9413","Blackberry","A650073",0,"Neutral"
"9414","Blackbird","A674306",0,"Neutral"
"9415","Blackie","A667346",0,"Neutral"
"9416","Blackie","A657811",0,"Neutral"
"9417","Blackie","A682069",0,"Neutral"
"9418","Blackie","A678929",0,"Neutral"
"9419","Blackie","A682872",0,"Neutral"
"9420","Blackie","A691740",0,"Neutral"
"9421","Blackie","A673611",0,"Neutral"
"9422","Blackie","A687679",0,"Neutral"
"9423","Blackie","A684239",0,"Neutral"
"9424","Blackie","A707937",0,"Neutral"
"9425","Blackie","A691518",0,"Neutral"
"9426","Blackie","A651249",0,"Neutral"
"9427","Blackie","A692972",0,"Neutral"
"9428","Blackie","A615748",0,"Neutral"
"9429","Blackie","A677168",0,"Neutral"
"9430","Blackie","A706804",0,"Neutral"
"9431","Blackie","A620379",0,"Neutral"
"9432","Blackie","A678252",0,"Neutral"
"9433","Blackie","A673717",0,"Neutral"
"9434","Blackie","A720013",0,"Neutral"
"9435","Blackie","A688636",0,"Neutral"
"9436","Blackie","A698750",0,"Neutral"
"9437","Blackie Boy","A711036",0,"Neutral"
"9438","Blacky","A714528",0,"Neutral"
"9439","Blacky","A673743",0,"Neutral"
"9440","Blacky","A719209",0,"Neutral"
"9441","Blacky","A706919",0,"Neutral"
"9442","Blacky","A709009",0,"Neutral"
"9443","Blacky","A707597",0,"Neutral"
"9444","Blacky","A691423",0,"Neutral"
"9445","Blacky","A676292",0,"Neutral"
"9446","Blacky","A641048",0,"Neutral"
"9447","Blacky","A669469",0,"Neutral"
"9448","Blair","A691717",0,"Neutral"
"9449","Blaise","A702388",0,"Neutral"
"9450","Blake","A713395",0,"Neutral"
"9451","Blake","A682499",0,"Neutral"
"9452","Blake","A712800",0,"Neutral"
"9453","Blake","A612925",0,"Neutral"
"9454","Blake","A666050",0,"Neutral"
"9455","Blakie","A691928",0,"Neutral"
"9456","Blanca","A550921",0,"Neutral"
"9457","Blanca","A696787",0,"Neutral"
"9458","Blanca","A625823",0,"Neutral"
"9459","Blanca","A684405",0,"Neutral"
"9460","Blanca","A713096",0,"Neutral"
"9461","Blanca","A666315",0,"Neutral"
"9462","Blanca","A685101",0,"Neutral"
"9463","Blanca","A690185",0,"Neutral"
"9464","Blanca","A517675",0,"Neutral"
"9465","Blanco","A663244",0,"Neutral"
"9466","Blaze","A655040",-1,"Negative"
"9467","Blaze","A701744",-1,"Negative"
"9468","Blaze","A687066",-1,"Negative"
"9469","Blaze","A713722",-1,"Negative"
"9470","Blaze","A671174",-1,"Negative"
"9471","Blaze","A388691",-1,"Negative"
"9472","Blaze","A672762",-1,"Negative"
"9473","Blaze","A714546",-1,"Negative"
"9474","Blaze","A716648",-1,"Negative"
"9475","Blaze","A720195",-1,"Negative"
"9476","Blaze","A686543",-1,"Negative"
"9477","Blaze","A707804",-1,"Negative"
"9478","Blessing","A720214",1,"Positive"
"9479","Blessing","A711040",1,"Positive"
"9480","Blessing","A687861",1,"Positive"
"9481","Bleu","A705930",0,"Neutral"
"9482","Bleu","A666478",0,"Neutral"
"9483","Bleu","A671194",0,"Neutral"
"9484","Bleu","A708243",0,"Neutral"
"9485","Bleu","A603736",0,"Neutral"
"9486","Bleu","A689620",0,"Neutral"
"9487","Bleu","A665342",0,"Neutral"
"9488","Blinky","A681381",0,"Neutral"
"9489","Blitz","A700468",0,"Neutral"
"9490","Blitz","A663082",0,"Neutral"
"9491","Blitz","A679396",0,"Neutral"
"9492","Blitzen","A716827",0,"Neutral"
"9493","Blitzen","A668702",0,"Neutral"
"9494","Blizzard","A676132",0,"Neutral"
"9495","Blizzard","A689725",0,"Neutral"
"9496","Blondie","A683867",0,"Neutral"
"9497","Blondie","A683192",0,"Neutral"
"9498","Bloosie","A710864",0,"Neutral"
"9499","Blossom","A691956",1,"Positive"
"9500","Blossom","A667756",1,"Positive"
"9501","Blossom","A697373",1,"Positive"
"9502","Blou","A569147",0,"Neutral"
"9503","Blu","A657681",0,"Neutral"
"9504","Blu","A679166",0,"Neutral"
"9505","Blu","A695076",0,"Neutral"
"9506","Blu","A680538",0,"Neutral"
"9507","Blu","A719515",0,"Neutral"
